X,Y,Z
-0.1604115068912506,9.81143856048584,0.9959878921508788
-0.1580173075199127,9.818621635437012,1.0031704902648926
-0.1651999205350875,9.825803756713867,1.0199298858642578
-0.1436520963907241,9.81143856048584,1.0223240852355957
-0.1388636976480484,9.799467086791992,1.0295066833496094
-0.1532289087772369,9.813833236694336,1.0438719987869265
-0.1580173075199127,9.93593692779541,1.108515381813049
-0.150834709405899,10.290278434753418,1.192312479019165
-0.2777273952960968,10.383652687072754,0.9313444495201112
-0.5195417404174805,10.137049674987791,0.2681505978107452
-0.7110779285430908,9.80904483795166,-0.5506663918495178
-0.524330198764801,9.636661529541016,-0.9217676520347596
0.1244984865188598,10.005369186401367,-0.2585737705230713
0.0574608407914638,10.031704902648926,0.1316810995340347
-0.3615244626998901,9.861717224121094,0.2011129409074783
-0.7948749661445618,9.68933391571045,0.2082955539226532
-0.912190854549408,9.718064308166504,0.4046200811862945
-0.7948749661445618,9.823410034179688,0.524330198764801
-0.0478840321302413,9.873687744140623,0.5650315880775452
0.0239420160651206,9.928754806518556,0.569819986820221
-0.0646434426307678,9.794678688049316,0.3830722570419311
-0.1891419291496276,9.679757118225098,0.241814374923706
-0.1771709322929382,9.713275909423828,0.1651999205350875
-0.0143652101978659,9.703699111938477,0.1149216815829277
0.2657563984394073,9.87608242034912,0.5961562395095825
0.304063618183136,9.782708168029783,0.7374141216278076
0.3687070608139038,9.701305389404297,0.9217676520347596
0.3926490843296051,9.801861763000488,1.070208191871643
0.2920926213264465,9.780313491821287,1.072602391242981
-0.090979665517807,9.718064308166504,1.0582371950149536
-0.1005564704537391,9.799467086791992,0.9983820915222168
-0.0837970599532127,9.825803756713867,0.8451532125473022
-0.1340752989053726,9.799467086791992,0.727837324142456
-0.2274491637945175,9.799467086791992,0.7613561153411865
-0.2801215946674347,9.864110946655272,0.7637503147125244
-0.2968810200691223,9.80904483795166,0.6655880808830261
-0.1125274822115898,9.68933391571045,0.8092401623725891
0.1101332753896713,9.825803756713867,1.01753568649292
0.2609679996967315,9.950302124023438,1.2401964664459229
0.3064578175544739,9.964667320251465,1.3527239561080933
0.2609679996967315,9.840168952941896,1.3120225667953491
0.1292868852615356,9.718064308166504,1.2761094570159912
0.1244984865188598,9.813833236694336,1.429338455200195
0.0526724383234977,9.792284965515137,1.479616641998291
-0.0239420160651206,9.703699111938477,1.455674648284912
-0.0167594123631715,9.66299819946289,1.4269442558288574
0.0957680642604827,9.720458984375,1.498770236968994
0.102950669825077,9.773131370544434,1.6112977266311646
-0.2130839526653289,9.799467086791992,1.8483237028121948
-0.3088520169258117,9.854534149169922,1.9632453918457031
-0.2801215946674347,9.792284965515137,1.9967641830444336
-0.2298433631658554,9.734824180603027,2.0685901641845703
-0.1987187415361404,9.825803756713867,2.0446481704711914
-0.0023942016996443,9.730035781860352,1.8579005002975464
-0.0191536135971546,9.880870819091797,1.824381709098816
-0.0766144543886184,9.962273597717283,1.766920804977417
-0.1005564704537391,9.885659217834473,1.4317326545715332
