,0,1,2
0,0.33039984107017517,-9.239224433898926,-1.1516109704971313
1,0.2968810200691223,-9.229647636413574,-1.1779472827911377
2,0.2585737705230713,-9.26795482635498,-1.173158884048462
3,0.272938996553421,-9.258378028869629,-1.158793568611145
4,0.31603461503982544,-9.251194953918457,-1.1252747774124146
5,0.3064578175544739,-9.301473617553711,-1.1300631761550903
6,0.26575639843940735,-9.32302188873291,-1.1563993692398071
7,0.28969839215278625,-9.255983352661133,-1.1300631761550903
8,0.272938996553421,-9.258378028869629,-1.1516109704971313
9,0.27054479718208313,-9.27034854888916,-1.1540051698684692
10,0.2992752194404602,-9.26795482635498,-1.139639973640442
11,0.33279404044151306,-9.23682975769043,-1.173158884048462
12,0.30885201692581177,-9.253589630126953,-1.115697979927063
13,0.2968810200691223,-9.29189682006836,-1.1492167711257935
14,0.31603461503982544,-9.284713745117188,-1.1755530834197998
15,0.35673606395721436,-9.246406555175781,-1.1420341730117798
16,0.3208230137825012,-9.265560150146484,-1.1755530834197998
17,0.3232172429561615,-9.275136947631836,-1.1659762859344482
18,0.33039984107017517,-9.294290542602539,-1.1635819673538208
19,0.3208230137825012,-9.30386734008789,-1.1324573755264282
20,0.31603461503982544,-9.279925346374512,-1.1468225717544556
21,0.30885201692581177,-9.246406555175781,-1.2042834758758545
22,0.31124621629714966,-9.224859237670898,-1.1899182796478271
23,0.33518823981285095,-9.258378028869629,-1.1444283723831177
24,0.3256114423274994,-9.308655738830566,-1.1420341730117798
25,0.3256114423274994,-9.26795482635498,-1.1875240802764893
26,0.31124621629714966,-9.287108421325684,-1.1109095811843872
27,0.31364041566848755,-9.26795482635498,-1.1444283723831177
28,0.31364041566848755,-9.27034854888916,-1.1348515748977661
29,0.3208230137825012,-9.26795482635498,-1.1348515748977661
30,0.31124621629714966,-9.27034854888916,-1.1348515748977661
31,0.31124621629714966,-9.244012832641602,-1.1085153818130493
32,0.31124621629714966,-9.27034854888916,-1.1516109704971313
33,0.3064578175544739,-9.284713745117188,-1.1635819673538208
34,0.28969839215278625,-9.277531623840332,-1.1300631761550903
35,0.2849099934101105,-9.260771751403809,-1.1204863786697388
36,0.28969839215278625,-9.277531623840332,-1.1635819673538208
37,0.2849099934101105,-9.27034854888916,-1.192312479019165
38,0.2944868206977844,-9.277531623840332,-1.1204863786697388
39,0.3208230137825012,-9.27034854888916,-1.161187767982483
40,0.3471592366695404,-9.251194953918457,-1.1755530834197998
41,0.2753331959247589,-9.255983352661133,-1.113303780555725
42,0.2777273952960968,-9.289502143859863,-1.1563993692398071
43,0.33518823981285095,-9.265560150146484,-1.1755530834197998
44,0.31124621629714966,-9.301473617553711,-1.1563993692398071
45,0.2944868206977844,-9.251194953918457,-1.170764684677124
46,0.28730419278144836,-9.263166427612305,-1.1899182796478271
47,0.3016694188117981,-9.253589630126953,-1.1851298809051514
48,0.3208230137825012,-9.222464561462402,-1.137245774269104
49,0.3232172429561615,-9.260771751403809,-1.1827356815338135
50,0.31364041566848755,-9.296685218811035,-1.161187767982483
51,0.31842881441116333,-9.282320022583008,-1.1540051698684692
52,0.3280056416988373,-9.275136947631836,-1.1228805780410767
53,0.31124621629714966,-9.260771751403809,-1.1540051698684692
54,0.2801215946674347,-9.275136947631836,-1.139639973640442
55,0.272938996553421,-9.246406555175781,-1.1013327836990356
56,0.26336219906806946,-9.224859237670898,-1.161187767982483
57,0.2801215946674347,-9.301473617553711,-1.1348515748977661
58,0.2777273952960968,-9.287108421325684,-1.1420341730117798
59,0.2968810200691223,-9.263166427612305,-1.1563993692398071
60,0.2968810200691223,-9.253589630126953,-1.0821791887283325
61,0.31603461503982544,-9.258378028869629,-1.137245774269104
62,0.28969839215278625,-9.241618156433105,-1.1659762859344482
63,0.2801215946674347,-9.265560150146484,-1.1899182796478271
64,0.2992752194404602,-9.272743225097656,-1.1540051698684692
65,0.2825157940387726,-9.265560150146484,-1.1755530834197998
66,0.2849099934101105,-9.299078941345215,-1.139639973640442
67,0.2825157940387726,-9.263166427612305,-1.1635819673538208
68,0.2968810200691223,-9.246406555175781,-1.2018892765045166
69,0.27054479718208313,-9.248801231384277,-1.2090718746185303
70,0.2849099934101105,-9.222464561462402,-1.1803414821624756
71,0.2992752194404602,-9.210494041442871,-1.1540051698684692
