X,Y,Z
-0.1604115068912506,9.840168952941896,1.0893617868423462
-0.1364694982767105,9.80904483795166,1.039083480834961
-0.1316810995340347,9.770736694335938,0.9672574996948242
-0.1268926858901977,9.768342971801758,0.9576807022094728
-0.1268926858901977,9.81143856048584,1.0079588890075684
-0.1388636976480484,9.804255485534668,1.070208191871643
-0.1460463106632232,9.782708168029783,1.0223240852355957
-0.150834709405899,9.74679470062256,1.0558429956436155
-0.1436520963907241,9.780313491821287,1.048660397529602
-0.1699883192777633,9.801861763000488,1.0031704902648926
-0.1436520963907241,9.828198432922363,1.015141487121582
-0.1580173075199127,9.78989028930664,1.01753568649292
-0.1628057211637497,9.806650161743164,1.0582371950149536
-0.1436520963907241,9.821015357971191,1.0462661981582642
-0.1244984865188598,9.80904483795166,0.9983820915222168
-0.1484405100345611,9.773131370544434,0.993593692779541
-0.1675941199064254,9.840168952941896,1.0558429956436155
-0.1484405100345611,9.797073364257812,1.0295066833496094
-0.1580173075199127,9.828198432922363,0.9888052940368652
-0.181959331035614,9.847352027893066,1.0342950820922852
-0.1628057211637497,9.797073364257812,1.048660397529602
-0.150834709405899,9.775525093078612,1.0295066833496094
-0.1484405100345611,9.80904483795166,1.0558429956436155
-0.1699883192777633,9.84256362915039,1.0797849893569946
-0.2011129409074783,9.813833236694336,1.070208191871643
-0.181959331035614,9.785101890563965,1.0079588890075684
-0.1412578970193863,9.81143856048584,1.0031704902648926
-0.1316810995340347,9.804255485534668,1.0271124839782717
-0.1436520963907241,9.797073364257812,1.05105459690094
-0.1843535304069519,9.782708168029783,1.0103530883789062
-0.1867477297782898,9.818621635437012,1.0247182846069336
-0.1747767180204391,9.849745750427246,1.0797849893569946
-0.1604115068912506,9.81143856048584,1.091755986213684
-0.1556231081485748,9.80904483795166,1.0558429956436155
-0.1651999205350875,9.816226959228516,1.036689281463623
-0.1795651316642761,9.816226959228516,0.993593692779541
-0.1747767180204391,9.813833236694336,1.0319008827209473
-0.1771709322929382,9.818621635437012,1.0462661981582642
-0.1747767180204391,9.80904483795166,1.0295066833496094
-0.1556231081485748,9.794678688049316,1.015141487121582
-0.1436520963907241,9.837775230407717,1.048660397529602
-0.1244984865188598,9.792284965515137,1.0582371950149536
-0.1604115068912506,9.797073364257812,1.0438719987869265
-0.1675941199064254,9.782708168029783,1.039083480834961
-0.1580173075199127,9.794678688049316,1.0630255937576294
-0.1651999205350875,9.821015357971191,1.0678139925003052
-0.1604115068912506,9.821015357971191,1.0247182846069336
-0.1795651316642761,9.813833236694336,1.0438719987869265
-0.1532289087772369,9.80904483795166,1.048660397529602
-0.1532289087772369,9.799467086791992,1.0462661981582642
-0.1532289087772369,9.782708168029783,1.0797849893569946
-0.1316810995340347,9.794678688049316,1.1037269830703735
-0.1723825186491012,9.770736694335938,1.048660397529602
-0.1675941199064254,9.823410034179688,1.048660397529602
-0.1556231081485748,9.86889934539795,1.036689281463623
-0.1604115068912506,9.83298683166504,1.0319008827209473
-0.1580173075199127,9.773131370544434,1.0582371950149536
-0.1436520963907241,9.770736694335938,1.0869675874710083
-0.1388636976480484,9.816226959228516,1.0199298858642578
-0.1675941199064254,9.797073364257812,1.0534487962722778
-0.1580173075199127,9.806650161743164,1.0773907899856567
-0.1221042871475219,9.813833236694336,1.072602391242981
-0.1244984865188598,9.80904483795166,1.0582371950149536
-0.1340752989053726,9.775525093078612,1.048660397529602
-0.1340752989053726,9.84256362915039,1.01753568649292
-0.1484405100345611,9.861717224121094,1.000776290893555
-0.1580173075199127,9.806650161743164,1.0103530883789062
-0.1771709322929382,9.801861763000488,1.01753568649292
-0.1915361285209655,9.806650161743164,1.0031704902648926
-0.1675941199064254,9.81143856048584,1.0438719987869265
-0.150834709405899,9.792284965515137,1.0199298858642578
-0.1556231081485748,9.794678688049316,1.0271124839782717
-0.1460463106632232,9.780313491821287,1.036689281463623
-0.1532289087772369,9.78989028930664,1.072602391242981
-0.1484405100345611,9.794678688049316,1.0414776802062988
-0.1292868852615356,9.785101890563965,1.0319008827209473
-0.1795651316642761,9.821015357971191,1.05105459690094
-0.1939303427934646,9.93593692779541,1.1204863786697388
-0.1987187415361404,10.302249908447266,1.2665326595306396
-0.2968810200691223,10.522516250610352,1.05105459690094
-0.5841852426528931,10.129867553710938,0.1915361285209655
-0.8212111592292786,9.617507934570312,-0.8068459630012512
-0.0670376494526863,9.818621635437012,-0.6488286852836609
0.0694318488240242,10.022128105163574,0.2489969730377197
-0.3471592366695404,9.75397777557373,0.2537853717803955
-0.7924807667732239,9.770736694335938,0.3184288144111633
-0.8690952062606812,9.830592155456545,0.4501099288463592
-0.4357447028160095,9.797073364257812,0.4572925269603729
-0.237025961279869,9.83538055419922,0.4333505034446716
0.0023942016996443,10.010157585144045,0.4979939460754394
0.0311246216297149,9.959878921508787,0.5171475410461426
-0.0861912593245506,9.65342140197754,0.1771709322929382
-0.0861912593245506,9.51695156097412,-0.0694318488240242
0.0957680642604827,9.883264541625977,0.3160346150398254
0.2681505978107452,9.849745750427246,0.4955997467041015
0.3399766385555267,9.75397777557373,0.5985504388809204
0.3423708379268646,9.68933391571045,0.7445967197418213
0.363918662071228,9.794678688049316,0.9888052940368652
0.3256114423274994,9.880870819091797,1.094150185585022
-0.0550666376948356,9.674968719482422,0.9624691009521484
-0.102950669825077,9.742006301879885,0.9600749015808104
-0.0646434426307678,9.895236015319824,1.01753568649292
-0.2059013396501541,9.852140426635742,0.7805097699165344
-0.241814374923706,9.677363395690918,0.6009446382522583
-0.1915361285209655,9.6989107131958,0.706289529800415
-0.2561795711517334,9.813833236694336,0.8236053586006165
-0.2466027736663818,9.56483554840088,0.7541735172271729
-0.1292868852615356,9.66539192199707,0.8882488012313843
0.1173158809542656,9.904812812805176,1.194706678390503
0.3687070608139038,9.96945571899414,1.4844050407409668
0.3854664862155914,9.8784761428833,1.501164436340332
0.2035071402788162,9.68933391571045,1.4915876388549805
0.2537853717803955,9.816226959228516,1.6112977266311646
0.1388636976480484,9.840168952941896,1.6400281190872192
-0.071826048195362,9.701305389404297,1.525106430053711
-0.1173158809542656,9.62947940826416,1.4724340438842771
0.0263362191617488,9.706093788146973,1.599326729774475
-0.0478840321302413,9.780313491821287,1.7334020137786863
-0.2202665507793426,9.65581512451172,1.7190368175506592
-0.2801215946674347,9.742006301879885,1.9177556037902832
-0.3136404156684875,9.911994934082031,2.140416383743286
-0.3160346150398254,9.909601211547852,2.073378562927246
-0.3399766385555267,9.78749656677246,1.8770540952682493
-0.1173158809542656,9.87608242034912,1.7717092037200928
-0.0239420160651206,9.979032516479492,1.747767210006714
-0.102950669825077,9.9000244140625,1.5466543436050415
-0.2059013396501541,9.65581512451172,1.273715257644653
-0.2346317619085312,9.63187313079834,1.2282254695892334
-0.0047884033992886,10.04846477508545,1.759738206863403
-0.0287304203957319,9.87608242034912,1.7310078144073486
-0.1388636976480484,9.667786598205566,1.6496049165725708
-0.272938996553421,9.742006301879885,1.745373010635376
-0.4477157294750213,9.701305389404297,1.869871497154236
-0.5746083855628967,9.581595420837402,1.908178806304932
-0.5841852426528931,9.713275909423828,1.9345149993896484
-0.5578489899635315,9.581595420837402,1.8507179021835327
-0.5913678407669067,9.48343276977539,1.7549498081207275
-0.5650315880775452,9.555258750915527,1.680729627609253
-0.1771709322929382,9.864110946655272,1.939303398132324
0.1340752989053726,10.005369186401367,2.1092917919158936
-0.4884171485900879,9.552865028381348,1.7142484188079834
-0.4644751250743866,9.66539192199707,1.8914192914962769
-0.0335188247263431,10.043676376342772,1.9608511924743648
-0.1460463106632232,9.672574996948242,1.6089035272598269
-0.3974374830722809,9.619902610778809,0.9768342971801758
-0.4979939460754394,9.646238327026367,0.9050082564353944
-0.3687070608139038,9.792284965515137,1.0247182846069336
-0.2250549644231796,9.81143856048584,1.2066776752471924
-0.3423708379268646,9.840168952941896,1.0989385843276978
-0.2920926213264465,9.639056205749512,0.7948749661445618
-0.4141969084739685,9.691728591918944,0.7445967197418213
-0.4596867263317108,9.765948295593262,0.7445967197418213
-0.2322375625371933,9.68694019317627,0.6416460275650024
0.1005564704537391,9.713275909423828,0.6823474764823914
0.1891419291496276,9.916783332824709,0.9528923034667968
-0.3064578175544739,9.646238327026367,0.7493851184844971
-0.4213795065879822,9.603142738342283,0.5722141861915588
0.0622492432594299,10.187328338623049,1.039083480834961
0.1077390760183334,9.92636013031006,0.8307880163192749
0.0143652101978659,9.775525093078612,0.8236053586006165
0.0550666376948356,10.053253173828123,0.8020575642585754
-0.0670376494526863,9.670180320739746,0.6105214357376099
-0.2442085742950439,9.749189376831056,0.4908113479614258
-0.1077390760183334,9.916783332824709,0.6703764796257019
0.1005564704537391,10.10592555999756,0.7709329724311829
0.1173158809542656,9.74440097808838,0.5650315880775452
-0.1963245421648025,9.751583099365234,0.4453215301036834
-0.2513911724090576,9.643844604492188,0.3926490843296051
-0.1651999205350875,9.641449928283691,0.3208230137825012
0.0239420160651206,9.897629737854004,0.3902548849582672
0.2896983921527862,9.92396640777588,0.395043283700943
-0.1723825186491012,9.871294021606444,0.7182605266571045
-0.3136404156684875,9.674968719482422,0.5722141861915588
