,0
527,0.9002198
528,0.6919243
529,-1.122881
530,-0.8834604
531,1.122881
532,0.8643068
533,-0.5650316
534,-0.5027823
535,-1.642422
536,-2.044648
537,1.553837
538,0.4884171
539,0.6081272
540,-1.580173
541,-1.584962
542,-0.6895301
543,-0.9337386
544,-1.412579
545,-1.759738
546,-1.793257
547,-1.290475
548,-2.020706
549,-1.285686
550,0.5889736
551,-0.914585
552,0.8810662
553,1.309628
554,-1.211466
555,-2.140416
556,-1.75495
557,-0.9552865
558,-1.355118
559,-1.570596
560,-1.335965
561,0.8044518
562,0.9217676
563,0.8212111
564,0.6871359
565,1.35033
566,1.175553
567,0.6368576
568,0.5865794
569,0.6871359
570,0.7661445
571,0.7278373
572,-0.6823475
573,-0.6727707
574,0.7206547
575,0.581791
576,0.4812346
577,0.4572925
578,0.902614
579,1.632845
580,1.774103
581,1.223437
582,0.6512229
583,0.6584055
584,0.878672
585,0.605733
586,-0.6105214
587,-0.6560113
588,-1.204283
589,-1.223437
590,0.5770026
591,0.6991069
592,-0.5961562
593,-0.9888053
594,-0.6679823
595,0.9289502
596,0.5530606
597,-0.8403648
598,-0.5243302
599,-0.7086837
600,-0.6751649
601,-0.7637503
602,-1.070208
603,-1.053449
604,-0.6871359
605,-0.557849
606,-0.7900866
607,-0.8571242
608,-0.7733272
609,-0.7158663
610,-0.6248866
611,-0.521936
612,0.5889736
613,-0.4979939
614,-0.5722142
615,0.5267244
616,-0.7517793
617,-0.605733
618,-0.5410896
619,0.6272808
620,0.6153098
621,0.545878
622,0.4788404
623,0.5626374
624,0.4955997
625,-0.6727707
626,-0.5003881
627,0.5051765
628,0.5913678
629,0.6009446
630,0.4596867
631,-0.5315128
632,-0.7996634
633,-0.6943185
634,-0.6488287
635,0.6272808
636,0.7445967
637,-0.6105214
638,-0.5506664
639,-0.641646
640,-0.9696517
641,-0.521936
642,0.7445967
643,-0.5602432
644,-0.6464345
645,0.4908113
646,-0.5171475
647,-0.5410896
648,-0.56982
649,-1.422156
650,-1.900996
651,-1.721431
652,-0.7924808
653,0.5626374
654,-0.5722142
655,-1.163582
656,-1.233014
657,-0.7038953
658,-0.5793968
659,-0.6344634
660,-0.6631939
661,0.4788404
662,0.5291186
663,0.521936
664,0.4812346
665,0.4501099
666,0.4740519
667,0.5554548
668,0.6033388
669,0.6153098
670,0.6488287
671,0.6368576
672,0.5650316
673,0.4884171
674,0.4836287
675,0.593762
676,0.7230489
677,0.6607997
678,0.4453215
679,0.4620809
680,0.4668693
681,-0.5195417
682,-0.5171475
683,-0.4979939
684,-0.629675
685,-0.8259995
686,-0.7445967
687,-0.4979939
688,-0.581791
689,-0.5985504
690,-0.5961562
691,-0.5913678
692,-0.5913678
693,-0.5003881
694,-0.5722142
695,-0.5530606
696,0.6488287
697,0.4955997
698,0.4477157
699,0.4764462
700,-0.5363012
701,-0.6105214
702,-0.5363012
703,-0.6919243
704,0.4812346
705,-0.6560113
706,0.5123591
707,-0.605733
708,0.4477157
709,-0.7158663
710,0.4812346
711,-0.8978256
712,-0.7038953
713,0.4908113
714,-0.5602432
715,-0.605733
716,-0.4979939
717,-0.5554548
718,-0.6536171
719,0.4716577
720,0.6320692
721,-0.5841852
722,-0.7398083
723,-0.7302315
724,0.4692635
725,-0.545878
726,0.4979939
727,0.4429273
728,0.5195417
729,1.022324
730,0.8140285
731,-0.794875
732,-0.5267244
733,0.4932055
734,1.007959
735,-1.154005
736,-1.180341
737,-0.5171475
738,0.4644751
739,-0.5770026
740,-0.521936
741,-0.5075707
742,0.5363012
743,0.4668693
744,-0.5841852
745,-0.5003881
746,0.6392518
747,-0.5386954
748,-0.6033388
749,-0.6081272
750,0.4668693
751,0.5075707
752,-0.7637503
753,-0.8140285
754,-0.5626374
755,-0.5123591
756,0.5099649
757,0.4979939
758,0.5099649
759,0.6344634
760,0.4764462
761,-0.7589619
762,-0.5865794
763,0.9409212
764,0.4979939
765,-0.6464345
766,-0.9959879
767,0.4501099
768,-1.04866
769,-1.268927
770,-0.5530606
771,1.125275
772,0.7086837
773,-0.581791
774,-0.581791
775,-0.6655881
776,0.5027823
777,0.4453215
778,0.6200982
779,0.4955997
780,-0.6775591
781,0.6153098
782,-0.5506664
783,-0.6488287
784,-1.086968
785,-0.9074024
786,-0.5051765
787,-0.6512229
788,-1.103727
789,-0.8762778
790,0.9074024
791,0.9792285
792,-0.8116343
793,-1.084573
794,-0.5386954
795,0.9121908
796,0.9050082
797,0.4932055
798,-0.7996634
799,-0.6847417
800,-0.7852982
801,0.5027823
802,-0.5363012
803,-0.5602432
804,0.5315128
805,0.5171475
806,-0.5147533
807,-0.6679823
808,0.521936
809,0.6224924
810,0.617704
811,-0.6320692
812,0.6895301
813,0.5530606
814,0.4357447
815,0.5315128
816,-0.5051765
817,-0.8619126
818,-0.7805098
819,0.5243302
820,-0.5770026
821,0.557849
822,0.4644751
823,-0.5650316
824,0.4525041
825,-0.5530606
826,-0.641646
827,-0.545878
828,0.4405331
829,1.039083
830,1.486799
831,1.321599
832,0.7278373
833,0.6392518
834,1.051055
835,1.276109
836,1.264138
837,1.120486
838,0.8403648
839,0.5770026
840,0.5674258
841,-0.6655881
842,-0.6991069
843,-0.6655881
844,-0.8714894
845,-1.031901
846,-1.079785
847,-1.096544
848,-0.9576807
849,-0.9648633
850,-1.120486
851,-1.254562
852,-1.252167
853,-0.9911995
854,-0.9169792
855,-0.7972692
856,-0.782904
857,-0.9816227
858,-1.067814
859,-0.7852982
860,-0.5434838
861,0.4381389
862,0.4596867
863,0.4572925
864,0.7900866
865,0.8212111
866,0.9074024
867,0.8116343
868,0.6224924
869,0.6033388
870,0.7038953
871,0.7254431
872,0.8690952
873,0.7230489
874,0.605733
875,0.4884171
876,0.4740519
877,-0.8595184
878,-0.5315128
879,-1.043872
880,-1.352724
881,-0.9121908
882,-0.5650316
883,-0.7781156
884,-0.5099649
885,-0.7422025
886,-0.7206547
887,0.7613561
888,0.6344634
889,0.6464345
890,1.039083
891,0.7278373
892,-0.8523358
893,-0.8116343
894,-0.5171475
895,0.5027823
896,0.7613561
897,0.9600749
898,1.163582
899,0.8738836
900,-0.5961562
901,-1.053449
902,-0.6081272
903,0.9696517
904,0.6560113
905,0.6440403
906,1.18513
907,1.431733
908,1.431733
909,1.010353
910,-0.6775591
911,-1.314417
912,-1.362301
913,-0.9696517
914,-1.75495
915,-1.091756
916,-0.9576807
917,-0.938527
918,0.5099649
919,1.276109
920,-0.56982
921,-0.7398083
922,-1.319205
923,-1.11091
924,-0.8882488
925,0.6153098
926,0.9935937
927,0.6727707
928,-0.5530606
929,-0.6488287
930,0.8188169
931,-0.7110779
932,-0.8403648
933,-0.5985504
934,-0.5123591
935,-0.56982
936,-0.9193734
937,-0.6799533
938,0.9433154
939,1.163582
940,0.4884171
941,1.091756
942,1.13964
943,-0.6775591
944,-0.7302315
945,0.8738836
946,1.072602
947,-0.9457096
948,-1.505953
949,-1.244985
950,-1.086968
951,0.7062895
952,0.4764462
953,-1.403002
954,-1.240196
955,0.56982
956,1.292869
957,1.175553
958,0.4357447
959,0.7661445
960,0.9720459
961,-0.5171475
962,0.6536171
963,0.9792285
964,-1.043872
965,-2.425326
966,-3.428497
967,-1.936909
968,0.6727707
969,0.7781156
970,-0.5913678
971,0.5243302
972,1.393425
973,0.8379706
974,-0.5171475
975,-1.103727
976,-1.177947
977,-0.557849
978,-0.9169792
979,-1.101333
980,-0.902614
981,0.4668693
982,0.593762
983,1.264138
984,1.027112
985,0.794875
986,0.8379706
987,0.5482722
988,-0.8355764
989,-1.482011
990,-1.175553
991,0.9816227
992,0.6536171
993,0.9217676
994,1.35033
995,1.51553
996,1.405396
997,1.331176
998,2.128445
999,1.474828
1000,-1.434127
1001,-1.11091
1002,-0.7278373
1003,-0.7110779
1004,0.8283938
1005,1.355118
1006,0.5554548
1007,1.156399
1008,1.170765
1009,1.043872
1010,-0.7254431
1011,-0.9552865
1012,-1.458069
1013,-2.173935
1014,-2.090138
1015,-0.8188169
1016,0.8451532
1017,0.890643
1018,-0.866701
1019,-1.06542
1020,1.403002
1021,1.70946
1022,1.228225
1023,0.4525041
1024,-0.9337386
1025,-1.580173
1026,0.5841852
1027,-0.6631939
1028,-1.225831
1029,-1.776498
1030,-1.860295
1031,0.4357447
1032,0.9720459
1033,-0.5171475
1034,-0.7805098
1035,-0.7230489
1036,0.5770026
1037,0.9217676
1038,1.391031
1039,0.9050082
1040,-1.357512
1041,-1.532289
1042,-0.8762778
1043,-0.5099649
1044,-1.010353
1045,-1.127669
1046,-0.6991069
1047,1.120486
1048,2.111686
1049,1.869872
1050,-1.223437
1051,-1.228225
1052,0.4477157
1053,0.6679823
1054,0.8092402
1055,-1.893814
1056,-1.795651
1057,1.855506
1058,2.322376
1059,0.9744401
1060,-0.629675
1061,-1.280898
1062,-1.156399
1063,1.101333
1064,1.357512
1065,0.9074024
1066,1.017536
1067,1.644816
1068,1.915361
1069,1.529895
1070,-1.403002
1071,-1.491588
1072,-0.9792285
1073,-0.9792285
1074,-1.029507
1075,0.9864111
1076,1.47004
1077,1.563414
1078,1.608904
1079,-0.842759
1080,-1.405396
1081,-0.8762778
1082,0.8834604
1083,1.187524
1084,0.7565677
1085,-0.9193734
1086,1.326388
1087,2.121263
1088,1.359907
1089,-1.312023
1090,-1.54426
1091,-1.189918
1092,-1.134852
1093,-0.6560113
1094,0.6368576
1095,0.8834604
1096,-0.5602432
1097,1.443704
1098,1.446098
1099,0.56982
1100,-0.938527
1101,-0.8858546
1102,-0.9744401
1103,-1.04866
1104,-0.6871359
1105,-0.5315128
1106,0.7781156
1107,0.8954314
1108,-0.5961562
1109,-0.8643068
1110,-0.6488287
1111,-0.6799533
1112,-1.151611
1113,-1.125275
1114,1.300052
1115,1.625663
1116,0.4692635
1117,-0.5386954
1118,-0.5075707
1119,-0.9864111
1120,-1.158794
1121,-0.9672575
1122,-0.6033388
1123,-0.7852982
1124,-0.9528923
1125,1.254562
1126,1.740585
1127,1.211466
1128,-0.5626374
1129,-1.300052
1130,-1.436521
1131,0.9050082
1132,1.029507
1133,-1.194707
1134,-1.010353
1135,1.309628
1136,2.176329
1137,1.462857
1138,-1.374272
1139,-2.703054
1140,1.781286
1141,1.429338
1142,-1.630451
1143,-1.953669
1144,2.480393
1145,3.665523
1146,2.384625
1147,-2.284068
1148,-2.822764
1149,-1.130063
1150,0.6200982
1151,0.4405331
1152,-1.221043
1153,-1.383849
1154,3.174711
1155,3.440468
1156,2.322376
1157,0.7158663
1158,-1.599327
1159,-2.873042
1160,-1.599327
1161,1.211466
1162,1.187524
1163,0.521936
1164,1.42455
1165,2.190695
1166,1.620875
1167,-2.082955
1168,-1.63524
1169,0.6488287
1170,0.782904
1171,0.4548983
1172,0.5985504
1173,0.5841852
1174,1.007959
1175,1.879448
1176,1.534683
1177,1.18513
1178,0.4836287
1179,-0.6991069
1180,0.5626374
1181,-0.6895301
1182,-0.7086837
1183,-0.7350199
1184,0.5267244
1185,1.046266
1186,-0.533907
1187,-0.9672575
1188,0.6392518
1189,0.5171475
1190,-0.7062895
1191,-1.750161
1192,-1.723825
1193,-1.206678
1194,-1.611298
1195,-0.533907
1196,0.7350199
1197,1.158794
1198,1.189918
1199,-0.581791
1200,-0.7062895
1201,-0.7086837
1202,-0.5865794
1203,-0.794875
1204,0.5482722
1205,0.9504981
1206,0.8283938
1207,0.4548983
1208,-0.6943185
1209,-0.6679823
1210,-0.6679823
1211,-0.6919243
1212,0.7493851
1213,1.13964
1214,1.106121
1215,0.6440403
1216,0.4525041
1217,0.6775591
1218,0.8188169
1219,0.7493851
1220,-0.6871359
1221,-1.11091
1222,-1.462857
1223,-1.472434
1224,0.4453215
1225,0.7062895
1226,0.6751649
1227,0.7158663
1228,1.070208
1229,1.268927
1230,0.7637503
1231,0.4525041
1232,-0.8738836
1233,-0.9457096
1234,-0.85473
1235,-0.878672
1236,-0.6847417
1237,-0.8595184
1238,-0.8499416
1239,0.6631939
1240,0.5746084
1241,0.5123591
1242,0.5267244
1243,0.5267244
1244,0.7062895
1245,0.6392518
1246,-0.9959879
1247,-1.144428
1248,-1.072602
1249,-0.6871359
1250,-0.7733272
1251,-1.137246
1252,-1.106121
1253,-0.9600749
1254,-0.7422025
1255,-0.5027823
1256,0.4764462
1257,0.4812346
1258,0.4596867
1259,0.4572925
1260,0.6631939
1261,0.521936
1262,-0.557849
1263,-0.5889736
1264,-0.9217676
1265,-0.8331822
1266,0.4668693
1267,0.4644751
1268,0.4836287
1269,0.4596867
1270,-0.5602432
1271,0.4453215
1272,0.4548983
1273,0.5386954
1274,0.5434838
1275,-0.5075707
1276,-0.5243302
1277,-0.5506664
1278,-0.5267244
1279,0.605733
1280,0.8858546
1281,0.5793968
