,0
295,-0.9409212
296,0.8212111
297,1.489193
298,-1.343147
299,-0.9289502
300,0.7565677
301,0.5961562
302,-0.7422025
303,0.6895301
304,0.6033388
305,-0.6871359
306,-0.8810662
307,0.6464345
308,0.6823475
309,0.782904
310,-1.477222
311,-1.211466
312,1.216254
313,0.8571242
314,-0.9648633
315,-0.5530606
316,-0.9935937
317,0.5243302
318,0.8858546
319,0.6751649
320,-0.9648633
321,-1.321599
322,-0.56982
323,0.5602432
324,0.5003881
325,-0.7469909
326,-0.6871359
327,0.5841852
328,0.8044518
329,0.6488287
330,-0.866701
331,-0.9361328
332,0.6991069
333,0.4860229
334,-0.6799533
335,-0.6751649
336,1.161188
337,-1.158794
338,-1.031901
339,0.7134721
340,0.6560113
341,-0.5626374
342,-0.5985504
343,0.5793968
344,0.7733272
345,-0.8571242
346,-1.192312
347,0.5865794
348,-0.5171475
349,0.7158663
350,0.5674258
351,-0.6560113
352,-0.7038953
353,-0.5602432
354,-0.5410896
355,0.7469909
356,-0.641646
357,-0.9361328
358,-0.9121908
359,0.5793968
360,0.4908113
361,-0.6751649
362,-0.7182605
363,0.5267244
364,-0.6105214
365,-0.9888053
366,-0.605733
367,0.4453215
368,0.8930372
369,0.7757214
370,0.806846
371,-1.089362
372,-0.8499416
373,0.9169792
374,0.4836287
375,0.581791
376,0.8643068
377,0.4692635
378,0.4381389
379,0.617704
380,0.7182605
381,0.6105214
382,0.4860229
383,0.5243302
384,0.6991069
385,0.4860229
386,0.6224924
387,-0.6248866
388,-1.070208
389,-0.8690952
390,-0.8619126
391,-0.5003881
392,-0.7206547
393,0.5530606
394,-0.6440403
395,-0.902614
396,-0.7757214
397,-0.5027823
398,-0.8188169
399,-1.000776
400,-0.6200982
401,0.4501099
402,0.4716577
403,-0.9600749
404,0.4812346
405,-0.7086837
406,-0.5123591
407,-0.5195417
408,0.5961562
409,0.5003881
410,0.5195417
411,0.4548983
412,-0.7876924
413,-0.7350199
414,-0.605733
415,0.6919243
416,0.7038953
417,0.593762
418,0.6009446
419,0.8164227
420,0.6248866
421,-0.6009446
422,-0.8858546
423,-0.8164227
424,-0.5363012
425,-0.5602432
426,-0.7613561
427,-0.605733
428,-0.5243302
429,-0.5051765
430,0.4692635
431,-0.56982
432,-0.5530606
433,-1.027112
434,-0.8643068
435,-0.5123591
436,-0.6272808
437,-0.9864111
438,-0.7038953
439,-0.5147533
440,0.6655881
441,-0.7326257
442,0.5961562
443,-0.521936
444,0.4453215
445,-0.5003881
446,-0.6847417
447,-0.5841852
448,-0.5602432
449,0.4477157
450,0.4429273
451,0.5243302
452,-0.5793968
453,-0.7302315
454,-0.557849
455,-0.7469909
456,-0.7757214
457,0.7254431
458,0.9720459
459,0.9313444
460,0.8882488
461,1.156399
462,1.031901
463,-0.6224924
464,-0.6607997
465,-0.5482722
466,-1.036689
467,-1.063026
468,-0.8116343
469,-0.5985504
470,0.7996634
471,-0.7134721
472,-0.6703765
473,0.617704
474,0.9457096
475,0.9888053
476,0.6129156
477,0.5291186
478,-0.7733272
479,-0.9600749
480,-0.8882488
481,-0.5315128
482,-0.6847417
483,1.233014
484,1.015141
485,0.6224924
486,0.5075707
487,-0.8834604
488,1.086968
489,0.7182605
490,-0.9337386
491,-1.496376
492,-0.7517793
493,-0.521936
494,-1.189918
495,0.641646
496,-1.031901
497,-1.182736
498,0.5746084
499,0.605733
500,0.4548983
501,0.5195417
502,1.120486
503,0.8044518
504,-0.56982
505,-0.56982
506,0.9768343
507,1.201889
508,0.7517793
509,-0.5315128
510,-1.197101
511,0.4764462
512,-0.4979939
513,-0.6655881
514,-1.223437
515,-0.5793968
516,1.161188
517,1.879448
518,0.806846
519,-0.8164227
520,-0.7110779
521,0.6584055
522,0.4716577
523,0.7972692
524,0.9289502
525,1.417367
526,2.291251
527,1.678335
528,0.4405331
529,0.8092402
530,0.8834604
531,-0.8283938
532,-0.8571242
533,1.51553
534,1.173159
535,0.4620809
536,0.8212111
537,1.201889
538,0.4908113
539,-0.7134721
540,-1.228225
541,-0.617704
542,1.16837
543,0.6392518
544,-0.6224924
545,-0.9888053
546,-1.92015
547,-1.33357
548,0.4692635
549,1.01993
550,-0.6224924
551,-1.640028
552,-1.455675
553,-0.6991069
554,0.605733
555,-0.5363012
556,-0.9097966
557,-0.5674258
558,-1.371878
559,-1.273715
560,-0.5841852
561,-0.629675
562,-1.429338
563,-1.821988
564,-1.321599
565,-0.8762778
566,-1.426944
567,-1.405396
568,-0.7589619
569,-0.6320692
570,-1.01993
571,1.204283
572,0.914585
573,-1.613692
574,-1.970428
575,-1.295263
576,-1.113304
577,-1.66397
578,-1.795651
579,0.5267244
580,0.5554548
581,0.593762
582,0.7589619
583,0.6823475
584,0.8523358
585,1.137246
586,0.6631939
587,0.5985504
588,0.6895301
589,0.6560113
590,0.5267244
591,0.6991069
592,0.5291186
593,-0.5363012
594,0.4955997
595,0.521936
596,0.5722142
597,0.5267244
598,0.9313444
599,1.51553
600,1.99437
601,1.000776
602,0.4596867
603,1.072602
604,0.9959879
605,-0.5793968
606,-0.6919243
607,-1.070208
608,-1.041478
609,0.6536171
610,0.6655881
611,-0.6368576
612,-0.8858546
613,-0.4979939
614,0.7900866
615,0.5099649
616,-0.6344634
617,-0.6871359
618,-0.8020576
619,-0.6967127
620,-0.9792285
621,-0.7996634
622,-0.557849
623,-0.5650316
624,-0.6607997
625,-0.8954314
626,-0.7469909
627,-0.7613561
628,-0.6584055
629,-0.5722142
630,0.6105214
631,0.7685388
632,0.5650316
633,-0.6440403
634,-0.5051765
635,0.5554548
636,-0.6655881
637,-0.8236053
638,-0.5243302
639,0.4501099
640,0.5889736
641,0.5865794
642,0.617704
643,0.6081272
644,-0.4979939
645,0.521936
646,0.5482722
647,0.4764462
648,-0.5123591
649,-0.5554548
650,-0.6607997
651,-0.5602432
652,0.6440403
653,-0.5315128
654,-0.8499416
655,-0.9840169
656,0.4572925
657,0.6272808
658,0.4716577
659,0.4740519
660,-0.533907
661,-0.5865794
662,-0.7254431
663,-1.565808
664,-1.963245
665,-1.572991
666,0.4405331
667,-0.8810662
668,-1.426944
669,-1.297657
670,-0.5434838
671,-0.5434838
672,-0.5171475
673,-0.8164227
674,-0.7086837
675,0.5267244
676,0.5602432
677,0.4836287
678,0.4477157
679,0.4908113
680,0.5985504
681,0.5626374
682,0.5315128
683,0.5291186
684,0.545878
685,0.6009446
686,0.6703765
687,0.6991069
688,0.6799533
689,0.5506664
690,0.4548983
691,0.4405331
692,0.4572925
693,0.6009446
694,0.5171475
695,-0.5027823
696,-0.557849
697,-0.7589619
698,-0.9576807
699,-0.8379706
700,-0.5722142
701,-0.5913678
702,-0.6847417
703,-0.6129156
704,-0.5722142
705,-0.7661445
706,-0.7493851
707,-0.5913678
708,-0.6392518
709,-0.6703765
710,-0.5243302
711,0.5746084
712,0.6775591
713,0.4884171
714,0.5291186
715,0.4501099
716,-0.5602432
717,-0.6033388
718,-0.5506664
719,-0.5315128
720,0.5195417
721,0.7398083
722,0.4764462
723,-0.5746084
724,-0.6129156
725,0.5554548
726,0.5793968
727,-0.6991069
728,-0.8331822
729,0.6320692
730,0.5961562
731,-0.6512229
732,-0.5051765
733,-0.7086837
734,0.605733
735,-0.6560113
736,-0.8044518
737,-0.533907
738,-0.6009446
739,0.6703765
740,0.7086837
741,-0.6224924
742,-0.7781156
743,-0.6679823
744,0.6967127
745,-0.6919243
746,-0.5051765
747,0.4836287
748,0.7038953
749,-0.5722142
750,0.4381389
751,0.878672
752,1.295263
753,0.4860229
754,-0.5889736
755,-0.9888053
756,0.8188169
757,1.194707
758,0.6344634
759,-0.7038953
760,-0.9193734
761,0.4788404
762,-0.6607997
763,-0.6991069
764,-0.5243302
765,-0.5386954
766,0.4596867
767,0.533907
768,0.5386954
769,-0.533907
770,-0.5267244
771,0.4716577
772,-0.605733
773,-0.5913678
774,0.7996634
775,-0.7254431
776,-0.842759
777,-0.557849
778,0.4572925
779,-0.7278373
780,-0.5003881
781,0.5051765
782,0.4788404
783,-0.5171475
784,-0.5650316
785,-0.5051765
786,-0.5746084
787,-0.842759
788,0.4979939
789,0.8571242
790,-0.7350199
791,-0.7613561
792,-1.024718
793,-0.6033388
794,-0.5793968
795,0.5363012
796,0.533907
797,-0.5243302
798,0.5315128
799,0.6344634
800,0.4908113
801,-0.6847417
802,-0.7757214
803,-0.6392518
804,-0.5770026
805,0.4764462
806,-0.7374141
807,-0.8475474
808,0.8595184
809,0.8140285
810,-0.878672
811,-1.106121
812,0.5530606
813,0.7565677
814,0.7900866
815,-0.557849
816,-0.7493851
817,0.5626374
818,0.605733
819,-0.6200982
820,-0.6488287
821,-0.5147533
822,0.7733272
823,0.7158663
824,0.4692635
825,0.545878
826,-0.545878
827,-0.557849
828,0.5363012
829,0.5626374
830,0.6488287
831,-0.7805098
832,-1.321599
833,-0.7900866
834,0.6033388
835,0.5770026
836,0.6536171
837,0.7038953
838,1.331176
839,1.644816
840,1.206678
841,0.4644751
842,0.806846
843,1.209072
844,1.369483
845,1.355118
846,0.7062895
847,0.6129156
848,0.5386954
849,-0.5171475
850,-0.7565677
851,-0.6440403
852,-0.5770026
853,-0.8643068
854,-0.9792285
855,-0.9576807
856,-1.029507
857,-1.079785
858,-0.9241618
859,-0.9074024
860,-1.127669
861,-1.323994
862,-1.235408
863,-1.000776
864,-0.866701
865,-0.7852982
866,-0.8930372
867,-1.060631
868,-1.046266
869,-0.8236053
870,-0.5195417
871,0.4908113
872,0.521936
873,0.6153098
874,0.8331822
875,0.9217676
876,0.7326257
877,0.4357447
878,0.4812346
879,0.6009446
880,0.7733272
881,0.9720459
882,0.9768343
883,0.7374141
884,0.4572925
885,0.4860229
886,0.6799533
887,0.4788404
888,-0.6751649
889,0.581791
890,-0.6105214
891,-1.142034
892,-1.091756
893,-0.5051765
894,-0.5530606
895,-0.7015011
896,-0.5793968
897,0.5171475
898,-0.5985504
899,-0.581791
900,-1.204283
901,-1.077391
902,-0.5722142
903,-0.7469909
904,0.6584055
905,-0.9337386
906,-1.070208
907,0.6536171
908,0.7398083
909,0.7278373
910,0.4884171
911,-0.5506664
912,-0.6248866
913,-0.5075707
914,0.5003881
915,0.6607997
916,0.4525041
917,0.4405331
918,1.211466
919,1.165976
920,1.01993
921,0.6320692
922,-0.5985504
923,-0.7565677
924,-0.9337386
925,0.5075707
926,0.6799533
927,0.7230489
928,1.125275
929,1.508347
930,1.582567
931,0.629675
932,-1.170765
933,-1.695095
934,-1.326388
935,-0.8188169
936,-1.244985
937,-1.35033
938,-0.914585
939,0.8810662
940,1.288081
941,0.8164227
942,-0.7038953
943,-0.7422025
944,-0.6991069
945,-1.316811
946,-1.225831
947,-0.7158663
948,0.8140285
949,1.039083
950,-0.6272808
951,-0.8571242
952,-0.5841852
953,-0.5386954
954,-0.6009446
955,-0.5746084
956,-0.8236053
957,1.022324
958,1.058237
959,0.7541735
960,0.5554548
961,1.204283
962,-1.101333
963,-0.617704
964,0.9648633
965,1.108515
966,-0.6033388
967,-1.39582
968,-1.640028
969,-1.300052
970,-0.5027823
971,0.8379706
972,0.6440403
973,-0.7206547
974,-1.204283
975,-0.5602432
976,0.7038953
977,1.149217
978,1.199495
979,0.7110779
980,0.7661445
981,-0.533907
982,0.8236053
983,0.6727707
984,-1.422156
985,-2.652776
986,-3.385401
987,-2.856283
988,-1.264138
989,0.8738836
990,-0.7637503
991,-0.545878
992,1.247379
993,1.460463
994,-0.6033388
995,-1.201889
996,-1.074997
997,-0.5291186
998,-1.489193
999,0.6272808
1000,0.5291186
1001,-0.5722142
1002,0.7374141
1003,-1.137246
1004,-1.328782
1005,-0.5315128
1006,0.7158663
1007,0.7805098
1008,1.108515
1009,1.534683
1010,1.553837
1011,1.491588
1012,2.054225
1013,1.929727
1014,0.6823475
1015,-0.7805098
1016,-1.388637
1017,-0.7398083
1018,0.5147533
1019,-0.9361328
1020,-0.6919243
1021,0.7876924
1022,1.161188
1023,0.4716577
1024,0.8499416
1025,1.115698
1026,1.252167
1027,1.177947
1028,-0.9074024
1029,-0.8092402
1030,-0.9002198
1031,-1.714248
1032,-2.197877
1033,-1.735796
1034,-0.9864111
1035,1.142034
1036,0.6344634
1037,-1.005565
1038,-0.890643
1039,1.482011
1040,1.393425
1041,0.794875
1042,-1.422156
1043,-1.812411
1044,-1.113304
1045,-0.6655881
1046,-1.405396
1047,-1.996764
1048,-1.719037
1049,0.8499416
1050,0.8690952
1051,-0.8714894
1052,-0.8930372
1053,0.641646
1054,1.04866
1055,1.417367
1056,0.5363012
1057,-0.7398083
1058,-1.161188
1059,-0.8499416
1060,-0.6919243
1061,-0.9888053
1062,-0.9050082
1063,1.204283
1064,1.872266
1065,1.405396
1066,-1.130063
1067,-0.8188169
1068,0.7493851
1069,-0.9337386
1070,-2.078167
1071,-1.151611
1072,0.7565677
1073,2.176329
1074,2.224213
1075,-1.175553
1076,-1.441309
1077,-1.63524
1078,-1.077391
1079,1.309628
1080,1.448492
1081,0.7398083
1082,1.031901
1083,1.685518
1084,2.092532
1085,1.37906
1086,-0.7158663
1087,-1.266533
1088,-1.376666
1089,-0.770933
1090,-0.7493851
1091,-0.6607997
1092,0.617704
1093,0.9504981
1094,1.403002
1095,1.599327
1096,1.572991
1097,0.4740519
1098,-1.458069
1099,-0.5746084
1100,0.6823475
1101,0.8188169
1102,-0.6823475
1103,0.6392518
1104,1.237802
1105,1.697489
1106,1.015141
1107,-0.5267244
1108,-1.455675
1109,-1.086968
1110,-1.228225
1111,-0.581791
1112,1.000776
1113,0.6895301
1114,0.938527
1115,1.446098
1116,1.096544
1117,-0.5554548
1118,-0.7422025
1119,-0.8451532
1120,-1.367089
1121,-0.533907
1122,0.5147533
1123,-0.6129156
1124,-0.9217676
1125,-0.9457096
1126,-0.7182605
1127,0.7757214
1128,1.620875
1129,1.165976
1130,-0.6200982
1131,-0.5003881
1132,-1.063026
1133,-1.125275
1134,-0.8619126
1135,-0.7038953
1136,-0.6871359
1137,-0.7015011
1138,1.592144
1139,1.790863
1140,1.106121
1141,-1.012747
1142,-1.381454
1143,-1.163582
1144,1.120486
1145,-0.5243302
1146,-1.103727
1147,-0.7733272
1148,0.4477157
1149,1.668759
1150,1.853112
1151,1.221043
1152,-2.078167
1153,-3.169923
1154,-1.941698
1155,1.896208
1156,1.034295
1157,-0.7565677
1158,-1.776498
1159,-1.501164
1160,1.285686
1161,2.971204
1162,3.241749
1163,-1.074997
1164,-2.231396
1165,-2.664747
1166,-1.75495
1167,-0.6368576
1168,0.5889736
1169,-0.5363012
1170,-1.568202
1171,-0.9911995
1172,1.927332
1173,3.624821
1174,2.885013
1175,1.474828
1176,-1.987187
1177,-2.317587
1178,-0.7134721
1179,0.605733
1180,0.9720459
1181,0.782904
1182,-0.5315128
1183,0.9911995
1184,1.762132
1185,2.013524
1186,0.9169792
1187,-1.268927
1188,-0.9864111
1189,0.6272808
1190,0.4860229
1191,0.4812346
1192,0.4955997
1193,1.429338
1194,1.860295
1195,0.9720459
1196,0.5291186
1197,-0.8092402
1198,-0.8092402
1199,-0.6655881
1200,-0.8140285
1201,-0.5123591
1202,-0.7996634
1203,-0.6320692
1204,1.034295
1205,0.8044518
1206,-0.5363012
1207,-0.8092402
1208,-0.5626374
1209,0.7182605
1210,0.7230489
1211,-1.084573
1212,-1.908179
1213,-1.539472
1214,-0.6919243
1215,-1.726219
1216,-1.522712
1217,-0.6560113
1218,1.132457
1219,1.237802
1220,0.8690952
1221,-0.7182605
1222,-0.7445967
1223,-0.7541735
1224,-0.6200982
1225,-0.6560113
1226,0.641646
1227,0.914585
1228,0.8140285
1229,-0.5267244
1230,-0.9600749
1231,-0.5363012
1232,-0.7350199
1233,-0.617704
1234,0.8236053
1235,1.268927
1236,0.9624691
1237,0.5075707
1238,0.4429273
1239,0.9217676
1240,0.9504981
1241,0.4788404
1242,-0.7134721
1243,-1.204283
1244,-1.125275
1245,-0.5363012
1246,0.4740519
1247,0.7158663
1248,0.6440403
1249,0.9457096
1250,0.9121908
1251,0.5123591
1252,-0.5482722
1253,-1.005565
1254,-0.9169792
1255,-0.9313444
1256,-0.9337386
1257,-0.7038953
1258,-0.5865794
1259,-0.9433154
1260,-0.6895301
1261,0.6560113
1262,0.890643
1263,0.5722142
1264,0.617704
1265,0.7876924
1266,-0.770933
1267,-1.132457
1268,-1.058237
1269,-0.9121908
1270,-0.8858546
1271,-1.055843
1272,-1.029507
1273,-0.926556
1274,-0.7637503
1275,0.5602432
1276,0.8188169
1277,0.521936
1278,-0.6512229
1279,-0.7110779
1280,-0.5530606
1281,0.5889736
1282,0.5003881
1283,0.6560113
1284,0.8212111
1285,0.557849
1286,-0.5171475
1287,-0.581791
1288,-0.5434838
1289,0.6943185
1290,0.7110779
1291,-0.5243302
