,0
1545,-0.6464345
1546,-0.6823475
1547,0.5075707
1548,0.3758897
1549,0.1819593
1550,0.5195417
1551,0.5961562
1552,0.2657564
1553,-0.1460463
1554,-0.1508347
1555,0.1053449
1556,0.1556231
1557,-0.2178724
1558,-0.6248866
1559,-0.4477157
1560,0.6440403
1561,0.4022259
1562,-0.4429273
1563,-0.8379706
1564,-0.4477157
1565,0.4118027
1566,0.4525041
1567,0.1723825
1568,-0.1604115
1569,0.09816227
1570,0.4381389
1571,-0.2178724
1572,-0.1556231
1573,0.1867477
1574,0.3399766
1575,-0.3567361
1576,-0.5650316
1577,-0.225055
1578,0.2801216
1579,-0.225055
1580,-0.6224924
1581,-0.5027823
1582,-0.1939303
1583,0.3734955
1584,0.2466028
1585,0.09337386
1586,0.1149217
1587,0.09576806
1588,-0.5386954
1589,-0.6488287
1590,-0.2082956
1591,-0.3567361
1592,-0.4572925
1593,0.1867477
1594,0.213084
1595,0.1173159
1596,0.5075707
1597,0.2394202
1598,-0.2011129
1599,-0.4644751
1600,-0.5841852
1601,-0.2298434
1602,0.2442086
1603,-0.2657564
1604,0.1005565
1605,-0.2442086
1606,-0.4860229
1607,-0.5315128
1608,-0.2418144
1609,0.8259995
1610,0.4812346
1611,-0.237026
1612,-0.8714894
