,0
224,-2.310405
225,-1.608904
226,0.2394202
227,2.499547
228,2.494758
229,-1.94888
230,-2.621651
231,-1.288081
232,0.7230489
233,1.656788
234,1.244985
235,-0.5626374
236,-1.525106
237,-0.9337386
238,1.685518
239,2.885013
240,0.3663129
241,-2.616863
242,-3.177106
243,-1.187524
244,0.6200982
245,1.235408
246,-0.617704
247,-1.886631
248,-2.351106
249,-0.2920926
250,3.227384
251,1.247379
252,-1.448492
253,-3.045424
254,-1.745373
255,1.778892
256,1.922544
257,0.6871359
258,-0.5913678
259,-1.853112
260,0.9337386
261,2.413355
262,2.193089
263,-2.537854
264,-2.679112
265,-1.079785
266,1.206678
267,0.9481038
268,-1.300052
269,-2.049437
270,-0.770933
271,1.209072
272,1.900996
273,-1.082179
274,-1.771709
275,-1.572991
276,0.4572925
277,1.307234
278,0.3926491
279,-0.6512229
280,-0.5913678
281,-0.7110779
282,0.4022259
283,1.941698
284,0.2992752
285,-0.7493851
286,-1.417367
287,-0.9888053
288,0.3040636
289,0.5363012
290,-0.5961562
291,-0.9600749
292,-0.8188169
293,-0.7206547
294,1.977611
295,0.7613561
296,-1.017536
297,-2.094927
298,-1.417367
299,0.3351882
300,0.4860229
301,-0.4979939
302,-0.9864111
303,-0.6607997
304,0.28491
305,1.098939
306,1.04866
307,0.2154782
308,-1.108515
309,-1.359907
310,0.9720459
311,0.4357447
312,-0.3926491
313,-0.9337386
314,-1.309628
315,0.3639187
316,1.570596
317,1.106121
318,-1.151611
319,-1.659182
320,-1.180341
321,1.060631
322,0.6320692
323,0.09337386
324,-0.8236053
325,-0.8451532
326,0.1101333
327,0.7541735
328,2.03986
329,0.9217676
330,-0.2681506
331,-1.036689
332,0.4692635
333,0.4405331
334,0.8619126
335,0.1077391
336,-1.051055
337,0.2705448
338,1.264138
339,2.135628
340,1.290475
341,-1.534683
342,-1.130063
343,1.017536
344,0.5386954
345,-0.2082956
346,-0.7254431
347,-0.2681506
348,0.225055
349,0.6799533
350,0.533907
351,0.7852982
352,0.2202666
353,-0.5003881
354,-0.2274492
355,0.7182605
356,0.5602432
357,-0.6200982
358,-1.118092
359,-0.6392518
360,0.878672
361,1.017536
362,-0.344765
363,-1.642422
364,-0.8882488
365,1.419762
366,0.2681506
367,-1.055843
368,-0.9792285
369,-0.926556
370,0.6823475
371,0.09816227
372,-0.2394202
373,-0.6655881
374,0.2082956
375,0.6320692
376,-0.308852
377,-0.1460463
378,-0.3471592
379,-0.4979939
380,-0.2873042
381,1.103727
382,0.9457096
383,-0.2274492
384,-1.625663
385,-0.3878607
386,0.7661445
387,0.6919243
388,-0.2298434
389,-0.7110779
390,0.1029507
391,0.213084
392,0.5506664
393,0.2274492
394,-0.2466028
395,-0.7278373
396,-0.3758897
397,0.3495534
398,0.8188169
399,-0.5003881
400,-1.668759
401,-0.6607997
402,0.9911995
403,0.8283938
404,-0.8188169
405,-1.199495
406,-0.7685388
407,1.759738
408,0.5386954
409,-1.225831
410,-1.328782
411,-1.156399
412,0.6943185
413,1.125275
414,0.8930372
415,-0.5554548
416,-0.557849
417,0.5243302
418,0.4620809
419,-0.3854665
420,-1.046266
421,-0.308852
422,0.3854665
423,1.472434
424,0.6105214
425,-0.5554548
426,-1.034295
427,0.6344634
428,1.388637
429,1.194707
430,-1.165976
431,-0.4357447
432,0.4788404
433,0.938527
434,0.09337386
435,-0.6200982
436,-0.545878
437,0.3711013
438,1.010353
439,0.9600749
440,-0.272939
441,-0.1771709
442,-0.8236053
443,-0.2442086
444,0.4620809
445,1.314417
446,0.3567361
447,-0.9576807
448,1.101333
449,1.412579
450,-0.4118027
451,-1.594538
452,-0.842759
453,0.3878607
454,0.1556231
455,0.7972692
456,-0.1723825
457,-0.3998317
458,-0.2920926
459,0.3567361
460,0.2178724
461,-0.3639187
462,-0.5410896
463,0.7589619
464,-0.7038953
465,-0.5434838
466,0.4094085
467,0.1149217
468,-0.9121908
469,-0.4381389
470,0.1675941
471,1.118092
472,0.1388637
473,-0.7661445
474,-1.503559
475,-0.3351882
476,-0.3663129
477,0.2202666
478,-0.521936
479,-0.8044518
480,-0.6799533
481,1.47004
482,0.3136404
483,-0.2226608
484,-1.211466
485,0.2657564
486,-0.1699883
487,0.28491
488,-0.1556231
489,0.1244985
490,-0.9361328
491,0.3232172
492,0.3399766
493,0.2873042
494,0.320823
495,-0.2178724
496,-0.8212111
497,-0.2753332
498,0.6751649
499,0.7182605
500,-0.3232172
501,-1.046266
502,-0.28491
503,0.1723825
504,0.9768343
505,-0.3567361
506,-0.2418144
507,0.3734955
508,-0.2705448
509,-0.1460463
510,-0.3112462
511,-0.8714894
512,0.5746084
513,0.9313444
514,0.7517793
515,-0.1771709
516,-0.9792285
517,-0.4644751
518,-0.6655881
519,0.5530606
520,-0.8140285
521,1.098939
522,0.5482722
523,0.1101333
524,-0.938527
525,-0.3639187
526,0.5195417
527,0.3758897
528,-0.3950433
529,-0.272939
530,-0.4716577
531,0.1197101
532,0.2753332
533,0.5123591
534,-0.533907
535,-0.2466028
536,0.08619126
537,-0.8475474
538,-0.6440403
539,-0.6727707
540,0.8044518
541,-0.3040636
542,-0.5434838
543,-0.890643
544,0.4094085
545,0.1292869
546,-0.6464345
547,-0.9935937
548,-0.3136404
549,0.5075707
550,0.4668693
551,0.8690952
552,0.5171475
553,0.5027823
554,0.4644751
555,-0.1484405
556,-0.7637503
557,0.3303998
558,0.6464345
559,0.3160346
560,0.5003881
561,0.6320692
562,0.4932055
563,-0.4046201
564,-0.3280056
565,0.2537854
566,0.8188169
567,0.4477157
568,0.2298434
569,0.3806781
570,0.2825158
571,0.4525041
572,0.8140285
573,0.5291186
574,0.2226608
575,0.2705448
576,0.7685388
577,0.6631939
578,0.6200982
579,0.1891419
580,-0.2777274
581,-0.7278373
582,-1.33357
583,-0.9672575
584,-0.4836287
585,-0.5195417
586,-0.320823
587,-0.4572925
588,-0.7972692
589,-0.7900866
590,-0.3016694
591,-0.1891419
592,-0.248997
593,-0.4189853
594,-0.2178724
595,0.2202666
596,-0.2466028
597,-0.3423708
598,0.4118027
599,0.8044518
600,0.272939
601,-0.8595184
602,-0.9744401
603,-0.6488287
604,-0.2466028
605,-0.2011129
606,-0.8858546
607,-0.7230489
608,-0.2633622
609,0.2059013
610,0.2322376
611,0.1173159
612,0.3663129
613,0.4668693
614,-0.4692635
615,-0.2801216
616,0.1628057
617,0.4118027
618,0.1460463
619,-0.4764462
620,-0.6464345
621,-0.1819593
622,0.1125275
623,0.1939303
624,0.2537854
625,0.2226608
626,0.4357447
627,0.3160346
628,0.2920926
629,0.2202666
630,0.2178724
631,-0.1915361
632,-0.4620809
633,-0.4405331
634,-0.1843535
635,-0.3758897
636,-0.533907
637,-0.4620809
638,-0.1771709
639,0.4764462
640,0.1723825
641,0.2633622
642,0.5291186
643,0.7086837
644,0.8355764
645,0.6775591
646,0.3280056
647,0.3375824
648,0.3495534
649,0.1843535
650,-0.1987187
651,-0.1963245
652,-0.248997
653,-0.4908113
654,-0.7182605
655,-0.6272808
656,-0.3519476
657,-0.332794
658,-0.2657564
659,-0.2202666
660,0.3758897
661,0.6392518
662,0.5913678
663,0.4118027
664,0.4477157
665,0.7254431
666,0.6081272
667,0.1795651
668,-0.1508347
669,0.1029507
670,-0.4333505
671,-0.629675
672,-0.6895301
673,-0.4860229
674,-0.2202666
675,-0.3663129
676,-0.4955997
677,-0.3974375
678,-0.2657564
679,-0.3974375
680,-0.2896984
681,0.2394202
682,0.1747767
683,0.08379706
684,0.3758897
685,0.3663129
686,0.1244985
687,0.1412579
688,-0.3160346
689,-0.3351882
690,-0.2801216
691,-0.2154782
692,-0.3615245
693,-0.3471592
694,-0.2226608
695,-0.1460463
696,-0.1747767
697,0.1221043
698,0.1005565
699,0.1053449
700,0.1532289
701,0.08140286
702,0.09816227
703,0.2035071
704,0.1939303
705,0.1053449
706,-0.2154782
707,-0.272939
708,-0.260968
709,0.1005565
710,0.08379706
711,-0.2705448
712,-0.5434838
713,-0.6823475
714,-0.4596867
715,0.2537854
716,0.4261679
717,0.3950433
718,0.09097966
719,-0.2633622
720,-0.3423708
721,-0.1867477
722,0.1747767
723,0.28491
724,0.248997
725,0.1197101
726,0.2035071
727,0.3687071
728,0.4070143
729,0.2992752
730,-0.2059013
731,-0.1628057
732,0.1173159
733,0.1963245
734,0.2418144
735,0.2059013
736,0.1460463
737,0.1268927
738,0.1819593
739,0.1819593
740,0.1771709
741,0.1580173
742,0.1029507
743,0.08858546
744,-0.1915361
745,-0.2442086
746,-0.2178724
747,-0.2106898
748,-0.2298434
749,-0.1771709
750,-0.1460463
751,-0.2226608
752,-0.332794
753,-0.3615245
754,-0.3639187
755,-0.3974375
756,-0.3495534
757,0.08379706
758,0.1244985
759,0.225055
760,0.1795651
761,0.1244985
762,0.3471592
763,0.4094085
764,0.3303998
765,0.1364695
766,0.09576806
767,0.2322376
768,-0.3136404
769,-0.4405331
770,-0.4429273
771,-0.4453215
772,-0.4908113
773,-0.3471592
774,-0.3040636
775,-0.3902549
776,-0.3160346
777,0.1244985
778,0.296881
779,0.2226608
780,-0.2106898
781,-0.2298434
782,-0.1723825
783,0.1364695
784,-0.3567361
785,-0.3782839
786,-0.2178724
787,-0.4165911
788,-0.3687071
789,-0.1891419
790,-0.1987187
791,-0.1747767
792,-0.2442086
793,-0.2106898
794,0.1005565
795,0.09576806
796,0.08140286
797,0.1771709
798,0.3543419
799,0.4477157
800,0.3591303
801,0.3543419
802,0.4429273
803,0.5674258
804,0.4668693
805,0.2513912
806,0.08858546
807,0.2466028
808,0.3303998
809,0.4285621
810,0.2537854
811,-0.1819593
812,0.2633622
813,-0.1556231
814,0.213084
815,0.2082956
816,0.09097966
817,0.1580173
818,0.3734955
819,0.3160346
820,-0.296881
821,-0.5243302
822,-0.4477157
823,0.08379706
824,-0.2202666
825,-0.1628057
826,0.09337386
827,-0.2753332
828,-0.7517793
829,-0.8595184
830,-0.1651999
831,0.1244985
832,-0.2825158
833,-0.5482722
834,-0.3423708
835,-0.878672
836,-0.9097966
837,-0.5434838
838,-0.2298434
839,-0.213084
840,-0.3591303
841,-0.5195417
842,0.3543419
843,0.2513912
844,0.08858546
845,0.3878607
846,0.2992752
847,0.1508347
848,0.09576806
849,0.5746084
850,0.593762
851,0.08379706
852,-0.4213795
853,-0.521936
854,0.4022259
855,0.1364695
856,-0.1867477
857,-0.2513912
858,0.213084
859,-0.1867477
860,-0.2920926
861,-0.1508347
862,-0.2442086
863,-0.248997
864,0.1412579
865,0.1484405
866,0.237026
867,0.4692635
868,0.2466028
869,-0.1508347
870,-0.1987187
871,0.3687071
872,0.3040636
873,0.1891419
874,0.3232172
875,0.4740519
876,0.4453215
877,0.1077391
878,-0.3136404
879,-0.3136404
880,0.1771709
881,-0.2154782
882,-0.1532289
883,-0.1699883
884,-0.1987187
885,-0.1532289
886,-0.1747767
887,-0.1987187
888,-0.2777274
889,-0.2944868
890,-0.2561796
891,-0.6129156
892,-0.5770026
893,-0.4788404
894,0.3471592
895,0.260968
896,-0.1867477
897,-0.3184288
898,-0.3232172
899,-0.1460463
900,0.2944868
901,0.3136404
902,0.2561796
903,0.4908113
904,0.3399766
905,-0.3184288
906,-0.4525041
907,-0.4381389
908,-0.878672
909,-0.6919243
910,0.3543419
911,0.2418144
912,-0.3112462
913,-0.7493851
914,-0.6200982
915,-0.5626374
916,-0.6512229
917,-0.4453215
918,0.1963245
919,0.782904
920,0.8954314
921,-0.4429273
922,-0.225055
923,0.1268927
924,0.4046201
925,0.1604115
926,0.6943185
927,1.23062
928,1.391031
929,0.9409212
930,-0.2801216
931,-0.2035071
932,0.1699883
933,0.4213795
934,-0.842759
935,-0.3926491
936,0.2825158
937,0.1412579
938,-0.866701
939,-1.189918
940,-1.16837
941,-0.7422025
942,-0.5530606
943,-0.4764462
944,-0.3160346
945,0.3734955
946,0.7350199
947,-0.4405331
948,-1.039083
949,-0.6344634
950,0.3878607
951,0.7350199
952,0.6464345
953,0.2106898
954,0.248997
955,0.1867477
956,0.3184288
957,0.3830723
958,-0.1651999
959,0.332794
960,0.6584055
961,0.4501099
962,-0.2944868
963,-0.7278373
964,-0.6248866
965,-0.5530606
966,-0.3711013
967,-0.1675941
968,-0.2777274
969,0.2777274
970,-0.3806781
971,-0.641646
972,-0.2059013
973,0.3040636
974,0.8714894
975,0.9959879
976,0.3303998
977,0.6009446
978,0.1029507
979,-0.6871359
980,-0.1412579
981,0.8451532
982,1.16837
983,0.6895301
984,-1.407791
985,-1.151611
986,-0.1891419
987,0.09337386
988,-0.4908113
989,-1.012747
990,-0.3663129
991,0.6823475
992,0.2873042
993,-0.9457096
994,-0.8834604
995,0.2633622
996,0.7613561
997,-0.2681506
998,0.4285621
999,0.3351882
1000,-0.320823
1001,-0.7326257
1002,0.2418144
1003,0.9193734
1004,0.7541735
1005,-0.5602432
1006,-1.070208
1007,-0.3471592
1008,0.2753332
1009,0.1053449
1010,0.1412579
1011,-0.2418144
1012,0.1963245
1013,0.1747767
1014,-0.4357447
1015,-0.6775591
1016,0.4836287
1017,0.3471592
1018,-0.6679823
1019,-0.3639187
1020,0.7206547
1021,1.386243
1022,0.9002198
1023,-0.3974375
1024,-1.120486
1025,0.4836287
1026,0.1795651
1027,-0.4285621
1028,-0.1412579
1029,0.4620809
1030,0.5315128
1031,-0.4860229
1032,-0.5195417
1033,0.5363012
1034,0.8690952
1035,0.308852
1036,-0.7733272
1037,1.496376
1038,1.45328
1039,-1.546654
1040,-1.951274
1041,0.3375824
1042,0.4596867
1043,0.4309563
1044,-0.3782839
1045,-0.5075707
1046,0.8212111
1047,0.9241618
1048,0.3064578
1049,0.09576806
1050,0.557849
1051,2.616863
1052,2.15957
1053,0.5027823
1054,-0.3064578
1055,0.4333505
1056,1.266533
1057,-0.4285621
1058,-0.9696517
1059,-0.2346318
1060,0.7350199
1061,1.288081
1062,0.272939
1063,-0.1508347
1064,0.1388637
1065,1.000776
1066,0.9672575
1067,-1.163582
1068,-1.010353
1069,0.9241618
1070,1.067814
1071,0.3758897
1072,-0.5147533
1073,-0.3974375
1074,0.2178724
1075,-0.4716577
1076,-1.807622
1077,-2.178724
1078,-0.3902549
1079,1.446098
1080,0.1532289
1081,-1.448492
1082,-1.194707
1083,-0.4070143
1084,0.332794
1085,0.5027823
1086,-0.9337386
1087,-1.247379
1088,0.1604115
1089,-0.794875
1090,-1.922544
1091,-1.070208
1092,-0.6248866
1093,-0.8619126
1094,-1.414973
1095,-2.063802
1096,-1.022324
1097,-0.6512229
1098,-0.4357447
1099,-0.9696517
1100,-1.656788
1101,-0.1867477
1102,0.7469909
1103,0.7852982
1104,0.2346318
1105,-0.5195417
1106,0.3734955
1107,0.938527
1108,0.2705448
1109,-0.9528923
1110,-1.812411
1111,-0.4381389
1112,0.08140286
1113,0.28491
1114,-0.5865794
1115,-1.192312
1116,-1.769315
1117,-0.4836287
1118,0.6320692
1119,0.830788
1120,0.5027823
1121,0.4165911
1122,0.9696517
1123,0.9504981
1124,0.6560113
1125,0.5602432
1126,0.8475474
1127,0.7924808
1128,0.4548983
1129,0.5434838
1130,0.2753332
1131,0.08379706
1132,0.4836287
1133,0.7781156
1134,-0.5674258
1135,-0.5961562
1136,-0.2394202
1137,0.3064578
1138,0.4716577
1139,0.3878607
1140,0.806846
1141,0.557849
1142,0.3471592
1143,0.5267244
1144,1.240196
1145,1.766921
1146,1.678335
1147,0.593762
1148,0.2082956
1149,0.2777274
1150,0.5123591
1151,0.7278373
1152,0.7589619
1153,-0.3184288
1154,-0.1508347
1155,-0.4237737
1156,-0.6440403
1157,-0.794875
1158,-0.2777274
1159,0.4884171
1160,0.6200982
1161,0.6129156
1162,-0.8283938
1163,-0.8619126
1164,0.7350199
1165,0.7422025
1166,0.1963245
1167,0.1484405
1168,0.4237737
1169,0.1029507
1170,-0.6129156
1171,-0.6775591
1172,-0.2585738
1173,-0.5243302
1174,-0.6943185
1175,-0.4070143
1176,-0.7469909
1177,-0.9600749
1178,-1.060631
1179,-0.6536171
1180,-0.2944868
1181,-0.4381389
1182,-0.7445967
1183,-0.260968
1184,0.09576806
1185,-0.1532289
1186,-0.7398083
1187,-0.8020576
1188,-0.4022259
1189,0.2657564
1190,-0.6512229
1191,-0.7781156
1192,-0.6823475
1193,-0.2011129
1194,-0.3136404
1195,-0.3998317
1196,0.533907
1197,0.3375824
1198,0.1053449
1199,0.272939
1200,0.1244985
1201,0.3519476
1202,0.1747767
1203,0.1149217
1204,-0.3471592
1205,-0.593762
1206,-0.2418144
1207,0.5913678
1208,0.6607997
1209,-0.4094085
1210,-0.296881
1211,-0.5746084
1212,-0.4668693
1213,-0.320823
1214,0.1292869
1215,0.2035071
1216,-0.1819593
1217,0.225055
1218,0.5386954
1219,0.5363012
1220,0.5530606
1221,0.5267244
1222,-0.1915361
1223,0.1388637
1224,0.308852
1225,0.3974375
1226,0.4477157
1227,0.1292869
1228,-0.1460463
1229,-0.1795651
1230,-0.1795651
1231,0.09576806
1232,0.1675941
1233,-0.3543419
1234,-0.7302315
1235,-0.4357447
1236,-0.2178724
1237,-0.344765
1238,-0.5913678
1239,-0.2322376
1240,0.5195417
1241,0.3687071
1242,0.296881
1243,0.3854665
1244,0.344765
1245,0.4548983
1246,0.5386954
1247,0.4118027
1248,0.3663129
1249,0.2394202
1250,0.1604115
1251,-0.1604115
1252,0.1221043
1253,0.1651999
1254,-0.1580173
1255,-0.225055
1256,-0.1795651
1257,-0.2537854
1258,-0.3303998
1259,-0.5075707
1260,-0.3830723
1261,-0.2561796
1262,-0.3375824
1263,-0.4285621
1264,0.4333505
1265,0.2896984
1266,-0.1723825
1267,-0.533907
1268,-0.3974375
1269,-0.2537854
1270,-0.2561796
1271,-0.3351882
1272,-0.2753332
1273,-0.3471592
1274,-0.4668693
1275,-0.1819593
1276,0.1029507
1277,-0.1508347
1278,0.2322376
1279,0.3711013
1280,0.3543419
1281,-0.4022259
1282,0.5243302
1283,0.7781156
1284,0.3830723
1285,-0.2106898
1286,0.1580173
1287,-0.1556231
1288,0.1771709
1289,-0.2011129
1290,-0.2154782
1291,-0.2106898
1292,0.3495534
1293,0.2801216
1294,0.1197101
1295,-0.213084
1296,0.1221043
1297,0.08858546
1298,0.1244985
1299,0.1795651
1300,0.344765
1301,0.1604115
1302,-0.1412579
1303,-0.4309563
1304,0.3232172
1305,0.4333505
1306,0.09337386
1307,-0.4477157
1308,-0.7852982
1309,-0.5363012
1310,0.6703765
1311,0.2226608
1312,-0.4525041
1313,-0.6584055
1314,-0.332794
1315,0.1149217
1316,-0.2106898
1317,-0.2681506
1318,0.2442086
1319,0.2178724
1320,-0.2442086
1321,-0.1532289
1322,0.2873042
1323,0.6200982
1324,0.1244985
1325,-0.2561796
1326,0.3160346
1327,0.4309563
1328,0.3687071
1329,0.2466028
1330,0.1556231
1331,0.1316811
1332,-0.213084
1333,-0.1771709
1334,0.1723825
1335,0.1388637
1336,-0.248997
1337,-0.3519476
1338,-0.3232172
1339,0.1651999
1340,0.2106898
1341,-0.1723825
1342,-0.1412579
1343,-0.2753332
1344,-0.3519476
1345,-0.2777274
1346,-0.2322376
1347,-0.4860229
1348,-0.4644751
1349,-0.332794
1350,-0.260968
1351,-0.2274492
1352,-0.2274492
1353,-0.2059013
1354,-0.2705448
1355,-0.4955997
1356,-0.4429273
1357,-0.1436521
1358,-0.1891419
1359,-0.2059013
1360,0.1125275
1361,0.2035071
1362,0.1675941
1363,0.1580173
1364,0.248997
1365,0.1915361
1366,0.2106898
1367,0.3016694
1368,0.2633622
1369,0.1412579
1370,0.1029507
1371,0.3232172
1372,0.3184288
1373,0.2178724
1374,0.1604115
1375,0.1460463
1376,0.248997
1377,0.2035071
1378,-0.272939
1379,-1.149217
1380,-1.922544
1381,-1.999158
1382,0.4955997
1383,0.1508347
1384,-0.3711013
1385,-0.4477157
1386,0.4477157
1387,0.3112462
1388,-0.4501099
1389,-1.450886
1390,-0.7876924
1391,0.3591303
1392,0.1532289
1393,-0.296881
1394,-0.3184288
1395,-0.2657564
1396,-0.6224924
1397,-0.3926491
1398,0.2226608
1399,-0.2394202
1400,-0.308852
1401,0.1388637
1402,0.1364695
1403,-0.1795651
1404,-0.2274492
1405,0.1197101
1406,0.2418144
1407,0.237026
1408,0.1580173
1409,0.2801216
1410,0.4453215
1411,0.4955997
1412,0.5099649
1413,0.4118027
1414,0.4716577
1415,0.5793968
1416,0.593762
1417,0.5410896
1418,0.5123591
1419,0.6536171
1420,0.6943185
1421,0.6320692
1422,0.5865794
1423,0.6033388
1424,0.7302315
1425,0.6703765
1426,0.4812346
1427,0.3687071
1428,0.3711013
1429,0.4620809
1430,0.3974375
1431,0.3639187
1432,0.3734955
1433,0.3471592
1434,0.3064578
1435,0.213084
1436,0.1532289
1437,0.1101333
1438,0.1316811
1439,0.248997
1440,0.2178724
1441,-0.2035071
1442,-0.3663129
1443,-0.4932055
1444,-0.3806781
1445,-0.1699883
1446,-0.2992752
1447,-0.5051765
1448,-0.3687071
1449,-0.3256114
1450,-0.5027823
1451,-0.7924808
1452,-0.8403648
1453,-0.3878607
1454,-0.2801216
1455,-0.4070143
1456,-0.6536171
1457,-0.7445967
1458,-0.6009446
1459,-0.5793968
1460,-0.6081272
1461,-0.521936
1462,-0.308852
1463,-0.332794
1464,-0.3950433
1465,-0.3591303
1466,-0.3399766
1467,-0.4477157
1468,-0.5363012
1469,-0.4429273
1470,-0.3375824
1471,-0.2873042
1472,-0.1436521
1473,0.1580173
1474,0.09097966
1475,-0.28491
1476,-0.1532289
1477,0.1628057
1478,0.2274492
1479,0.296881
1480,0.237026
1481,0.1388637
1482,0.08140286
1483,0.3112462
1484,0.605733
1485,0.5363012
1486,0.09816227
1487,0.3184288
1488,0.1771709
1489,0.1675941
1490,0.3136404
1491,0.4285621
1492,0.3734955
1493,0.2059013
1494,0.1987187
1495,0.2920926
1496,0.2944868
1497,-0.1604115
1498,0.237026
1499,0.3016694
1500,0.1556231
1501,0.1197101
1502,0.3256114
1503,0.1987187
1504,-0.2394202
1505,-0.5506664
1506,-0.4501099
1507,0.1316811
1508,-0.2537854
1509,-0.5434838
1510,-0.1795651
1511,-0.2513912
1512,-0.3280056
1513,-0.1891419
1514,-0.2681506
1515,-0.332794
1516,0.2585738
1517,0.1173159
1518,-0.1604115
1519,-0.1987187
1520,-0.2513912
1521,-0.1843535
1522,-0.3639187
1523,-0.4261679
1524,0.09816227
1525,0.1508347
1526,-0.1699883
1527,0.5434838
1528,0.7158663
1529,0.3854665
1530,-0.1532289
1531,-0.3040636
1532,0.2537854
1533,0.1125275
1534,-0.2442086
1535,-0.6512229
1536,-0.4812346
1537,0.6153098
1538,0.332794
1539,-0.4189853
1540,-0.7589619
1541,-0.4716577
1542,0.3543419
1543,0.5626374
1544,0.3160346
1545,0.1675941
1546,0.3591303
1547,0.1412579
1548,-0.1795651
1549,0.1675941
1550,0.2418144
1551,-0.3256114
1552,-0.5267244
1553,-0.2513912
1554,0.1149217
1555,0.08619126
1556,-0.4213795
1557,-0.4118027
1558,-0.2298434
1559,0.09097966
1560,0.2896984
1561,0.1364695
1562,0.3495534
1563,0.213084
1564,-0.3878607
1565,-0.6584055
1566,-0.5530606
1567,0.08858546
1568,-0.3064578
1569,-0.2442086
1570,-0.1867477
1571,-0.2777274
1572,0.1939303
1573,0.2106898
1574,0.2705448
1575,0.7206547
1576,0.4596867
1577,-0.3926491
1578,-0.7469909
1579,-0.3854665
1580,0.2059013
1581,0.1771709
1582,-0.1963245
1583,-0.2226608
1584,0.1316811
1585,0.1723825
1586,-0.605733
1587,-0.6129156
1588,-0.4070143
1589,0.3878607
1590,0.9552865
1591,-0.2825158
1592,-1.120486
1593,-0.878672
1594,0.1149217
1595,0.521936
1596,-0.5075707
1597,-0.3495534
1598,0.08619126
1599,0.4118027
1600,0.272939
1601,-0.4525041
1602,-0.3471592
1603,0.5793968
1604,0.6081272
1605,-0.1651999
1606,0.1292869
1607,0.2681506
1608,-0.56982
1609,-0.4644751
1610,0.581791
1611,0.4548983
1612,0.296881
1613,-0.2466028
1614,0.4884171
