X,Y,Z
-0.1221042871475219,9.799467086791992,1.0079588890075684
-0.1364694982767105,9.782708168029783,1.0414776802062988
-0.150834709405899,9.81143856048584,1.0414776802062988
-0.1388636976480484,9.801861763000488,1.094150185585022
-0.1460463106632232,9.801861763000488,1.1037269830703735
-0.1771709322929382,9.83538055419922,1.0438719987869265
-0.1580173075199127,9.840168952941896,1.070208191871643
-0.1268926858901977,9.804255485534668,1.05105459690094
-0.1173158809542656,9.804255485534668,1.01753568649292
-0.1173158809542656,9.84256362915039,1.039083480834961
-0.119710087776184,9.84495735168457,1.0534487962722778
-0.1388636976480484,9.818621635437012,1.0247182846069336
-0.1268926858901977,9.797073364257812,1.0103530883789062
-0.1364694982767105,9.792284965515137,0.9888052940368652
-0.1388636976480484,9.794678688049316,1.0319008827209473
-0.1125274822115898,9.818621635437012,1.048660397529602
-0.119710087776184,9.81143856048584,1.0749965906143188
-0.1412578970193863,9.78749656677246,1.0295066833496094
-0.1292868852615356,9.799467086791992,1.039083480834961
-0.1101332753896713,9.823410034179688,1.0223240852355957
-0.071826048195362,9.821015357971191,0.993593692779541
-0.0885854661464691,9.81143856048584,1.036689281463623
-0.102950669825077,9.78749656677246,1.0247182846069336
-0.1173158809542656,9.813833236694336,1.0295066833496094
-0.1651999205350875,9.804255485534668,1.0414776802062988
-0.1340752989053726,9.813833236694336,1.012747287750244
-0.1125274822115898,9.83538055419922,1.072602391242981
-0.1388636976480484,9.825803756713867,1.070208191871643
-0.1556231081485748,9.80904483795166,1.0558429956436155
-0.1436520963907241,9.83538055419922,1.0319008827209473
-0.1532289087772369,9.821015357971191,1.0414776802062988
-0.1316810995340347,9.818621635437012,1.015141487121582
-0.1005564704537391,9.823410034179688,1.0438719987869265
-0.1388636976480484,9.816226959228516,1.0438719987869265
-0.150834709405899,9.797073364257812,1.0319008827209473
-0.1388636976480484,9.792284965515137,1.0534487962722778
-0.1340752989053726,9.799467086791992,1.0821791887283323
-0.1268926858901977,9.801861763000488,1.0534487962722778
-0.1364694982767105,9.794678688049316,1.0558429956436155
-0.1484405100345611,9.821015357971191,1.048660397529602
-0.2154781520366668,9.813833236694336,1.072602391242981
-0.1987187415361404,10.072406768798828,1.2114660739898682
-0.1987187415361404,10.333374977111816,1.278503656387329
-0.4405331015586853,10.295066833496094,0.8140285611152649
-0.6631938815116882,9.983820915222168,-0.0143652101978659
-0.5937620401382446,9.68694019317627,-0.6991068720817566
-0.0263362191617488,9.854534149169922,-0.5123591423034668
-0.0263362191617488,9.995792388916016,-0.1077390760183334
-0.1675941199064254,9.890447616577148,0.0957680642604827
-0.4501099288463592,9.720458984375,0.3016694188117981
-0.7972691655158997,9.68694019317627,0.507570743560791
-0.8882488012313843,9.782708168029783,0.5841852426528931
-0.2609679996967315,9.849745750427246,0.5530605912208557
0.0790086537599563,9.84495735168457,0.4405331015586853
0.1723825186491012,9.931148529052734,0.4070142805576324
0.0119710080325603,9.83298683166504,0.2825157940387726
-0.1556231081485748,9.701305389404297,0.0837970599532127
-0.1077390760183334,9.658209800720217,0.0430956296622753
0.2466027736663818,9.909601211547852,0.4141969084739685
0.3567360639572143,9.813833236694336,0.5674257874488831
0.3567360639572143,9.648633003234863,0.6655880808830261
0.3303998410701751,9.66539192199707,0.8451532125473022
0.2442085742950439,9.770736694335938,1.1180921792984009
0.1651999205350875,9.770736694335938,1.2330138683319092
-0.1388636976480484,9.761159896850586,0.9864110946655272
-0.241814374923706,9.758766174316406,0.8475474119186401
-0.3016694188117981,9.830592155456545,0.7565677165985107
-0.2825157940387726,9.813833236694336,0.5889736413955688
-0.2968810200691223,9.725247383117676,0.5003881454467773
-0.2513911724090576,9.730035781860352,0.5650315880775452
-0.2035071402788162,9.761159896850586,0.9241618514060974
-0.3232172429561615,9.749189376831056,1.072602391242981
-0.0933738648891449,9.770736694335938,1.1516109704971311
