0,1,2
0.00390625,0.01220703125,1.192138671875
-0.022216796875,-0.054443359375,1.20068359375
-0.03125,-0.063232421875,1.1767578125
-0.035888671875,-0.02783203125,1.164794921875
-0.015869140625,0.0751953125,1.182861328125
0.0107421875,0.137939453125,1.166748046875
0.031494140625,0.126220703125,1.17626953125
0.037841796875,0.10498046875,1.174072265625
0.025634765625,0.04931640625,1.185546875
-0.005126953125,-0.023193359375,1.189453125
-0.03369140625,-0.07763671875,1.16357421875
-0.016845703125,-0.060791015625,1.1796875
0.0166015625,-0.011962890625,1.186767578125
0.04931640625,0.0537109375,1.178955078125
0.0498046875,0.043701171875,1.1953125
0.028564453125,0.01220703125,1.192138671875
0.000732421875,-0.015380859375,1.182861328125
-0.01171875,-0.05224609375,1.18701171875
-0.01416015625,-0.044189453125,1.180419921875
0.001708984375,0.02978515625,1.185302734375
0.009765625,0.033935546875,1.18798828125
0.024169921875,0.031494140625,1.17822265625
0.0341796875,0.001220703125,1.17138671875
0.033203125,-0.03173828125,1.163818359375
0.024658203125,-0.05224609375,1.160400390625
0.011474609375,-0.06787109375,1.172119140625
0.0205078125,-0.024169921875,1.172607421875
0.0400390625,0.035400390625,1.174072265625
0.070556640625,0.06591796875,1.18701171875
0.076904296875,0.0830078125,1.174072265625
0.07080078125,0.069091796875,1.16845703125
0.052490234375,0.046875,1.173583984375
0.03662109375,0.049560546875,1.178466796875
0.02294921875,0.03076171875,1.185546875
0.02587890625,0.02587890625,1.192626953125
0.042236328125,0.021484375,1.191650390625
0.06787109375,-0.005126953125,1.18408203125
0.06298828125,-0.010498046875,1.17431640625
0.048095703125,-0.00927734375,1.1669921875
0.0361328125,0.0224609375,1.16357421875
0.027587890625,0.037841796875,1.169921875
0.023681640625,0.028076171875,1.181396484375
0.029296875,0.026611328125,1.181640625
0.033447265625,0.033447265625,1.171142578125
0.026611328125,0.033447265625,1.17138671875
0.016845703125,0.031982421875,1.175537109375
0.03076171875,0.03759765625,1.180419921875
0.04736328125,0.034423828125,1.177490234375
0.054931640625,0.03125,1.180908203125
0.054443359375,0.022216796875,1.1845703125
0.039794921875,0.009765625,1.184326171875
0.019287109375,0.01025390625,1.185791015625
0.00048828125,0.0107421875,1.19189453125
-0.01220703125,0.0048828125,1.19091796875
-0.00439453125,0.020263671875,1.1787109375
0.029541015625,0.052001953125,1.193603515625
0.037353515625,0.0439453125,1.18212890625
0.0380859375,0.04931640625,1.173095703125
0.02392578125,0.05078125,1.178466796875
