0,1,2
0.005126953125,0.010009765625,1.187744140625
-0.028564453125,-0.056640625,1.19775390625
-0.032958984375,-0.05810546875,1.172607421875
-0.0341796875,-0.019287109375,1.170654296875
-0.033447265625,0.01708984375,1.192138671875
-0.013427734375,0.0888671875,1.18603515625
0.036376953125,0.122314453125,1.172607421875
0.033935546875,0.09765625,1.174072265625
0.018310546875,0.0439453125,1.1796875
-0.01025390625,-0.026611328125,1.177490234375
-0.03564453125,-0.071533203125,1.171630859375
-0.036376953125,-0.07177734375,1.167236328125
-0.01611328125,-0.05126953125,1.179443359375
0.0498046875,0.057861328125,1.17333984375
0.04638671875,0.04248046875,1.1923828125
0.0205078125,0.006591796875,1.19287109375
-0.004150390625,-0.029541015625,1.184326171875
-0.016845703125,-0.05908203125,1.18212890625
-0.014892578125,-0.039306640625,1.184326171875
-0.0009765625,0.005126953125,1.185302734375
0.014892578125,0.02734375,1.1904296875
0.030517578125,0.026123046875,1.1728515625
0.041748046875,-0.01123046875,1.167236328125
0.039306640625,-0.05322265625,1.166748046875
0.028076171875,-0.050048828125,1.1630859375
0.014892578125,-0.03125,1.178955078125
0.031005859375,0.040283203125,1.181884765625
0.046875,0.05078125,1.18408203125
0.062255859375,0.049560546875,1.176025390625
0.070068359375,0.060546875,1.173828125
0.065185546875,0.05322265625,1.177978515625
0.054443359375,0.037841796875,1.176513671875
0.04248046875,0.035888671875,1.17431640625
0.0380859375,0.0302734375,1.1875
0.0439453125,0.025634765625,1.190185546875
0.0595703125,0.00439453125,1.191162109375
0.064697265625,0.004638671875,1.18115234375
0.05712890625,-0.00244140625,1.173583984375
0.042724609375,-0.00341796875,1.16015625
0.028564453125,0.02294921875,1.16015625
0.021240234375,0.0146484375,1.178955078125
0.027587890625,0.023681640625,1.173095703125
0.032470703125,0.020263671875,1.164306640625
0.033935546875,0.017333984375,1.1650390625
0.026611328125,0.02587890625,1.16748046875
0.027587890625,0.02099609375,1.173095703125
0.0498046875,0.038818359375,1.174560546875
0.0537109375,0.03759765625,1.18359375
0.040283203125,0.029296875,1.1865234375
0.026611328125,0.02490234375,1.1826171875
0.0146484375,0.031982421875,1.185546875
-0.000244140625,0.029052734375,1.196533203125
-0.006103515625,0.013427734375,1.195068359375
0.00634765625,0.0126953125,1.181640625
0.03271484375,0.037109375,1.17822265625
0.0419921875,0.03759765625,1.184326171875
0.0400390625,0.04345703125,1.17919921875
0.024658203125,0.047607421875,1.174072265625
