,0,1,2
0,-0.029296875,-0.000244140625,1.09326171875
1,-0.057861328125,-0.04736328125,1.09130859375
2,-0.067626953125,-0.047119140625,1.0810546875
3,-0.067626953125,-0.047119140625,1.0810546875
4,-0.057861328125,-0.026611328125,1.080078125
5,-0.026611328125,-0.004150390625,1.08642578125
6,-0.01513671875,0.03466796875,1.096923828125
7,-0.0224609375,0.071533203125,1.107177734375
8,-0.010986328125,0.03466796875,1.098388671875
9,0.007568359375,-0.0517578125,1.0830078125
10,-0.01318359375,-0.075439453125,1.06787109375
11,-0.06298828125,-0.0048828125,1.070068359375
12,-0.0673828125,0.084716796875,1.08349609375
13,0.007080078125,0.11572265625,1.1005859375
14,0.0986328125,0.1123046875,1.110107421875
15,0.12060546875,0.12744140625,1.10205078125
16,0.043212890625,0.12353515625,1.093994140625
17,-0.036376953125,0.027099609375,1.07373046875
18,-0.041259765625,-0.083740234375,1.068603515625
19,-0.0546875,-0.060791015625,1.078369140625
20,-0.07470703125,0.021240234375,1.078369140625
21,-0.024169921875,0.048583984375,1.09814453125
22,0.031982421875,0.035400390625,1.108154296875
23,0.031982421875,0.035400390625,1.108154296875
24,0.056884765625,0.04833984375,1.11376953125
25,0.068359375,0.07470703125,1.1064453125
26,0.066650390625,0.03857421875,1.083740234375
27,0.059326171875,0.004150390625,1.10791015625
28,-0.005615234375,-0.001953125,1.10888671875
29,-0.090087890625,-0.028076171875,1.071533203125
30,-0.11083984375,-0.04345703125,1.052490234375
31,-0.05419921875,-0.017333984375,1.0498046875
32,0.05908203125,0.04345703125,1.0859375
33,0.12744140625,0.10986328125,1.114990234375
34,0.095703125,0.087158203125,1.116455078125
35,0.038330078125,-0.02392578125,1.108642578125
36,-0.059814453125,-0.130859375,1.048828125
37,-0.059814453125,-0.130859375,1.048828125
38,-0.173583984375,-0.12353515625,1.02197265625
39,-0.173095703125,-0.0302734375,1.061767578125
40,-0.05224609375,0.0478515625,1.100341796875
41,0.057373046875,0.085205078125,1.126953125
42,0.0888671875,0.0478515625,1.125244140625
43,0.075927734375,0.01171875,1.127685546875
44,0.024658203125,-0.0283203125,1.115234375
45,-0.051513671875,-0.09521484375,1.074462890625
46,-0.140869140625,-0.101806640625,1.06298828125
47,-0.205810546875,-0.05615234375,1.05859375
48,-0.17578125,0.013427734375,1.08447265625
49,-0.031982421875,0.04345703125,1.12646484375
50,0.09619140625,-0.017578125,1.1240234375
