X,Y,Z
0.0,9.8,1.0
0.0,9.8,1.0
0.0,9.8,1.0
0.0,9.8,1.0
0.0,9.8,1.0
0.0,9.8,1.0
0.0,9.8,1.0
-0.1316810995340347,9.83298683166504,1.070208191871643
-0.1053448766469955,9.813833236694336,1.039083480834961
-0.0861912593245506,9.78749656677246,0.9816226959228516
-0.0837970599532127,9.804255485534668,0.9672574996948242
-0.0742202550172805,9.816226959228516,0.9983820915222168
-0.0981622710824012,9.816226959228516,1.0414776802062988
-0.090979665517807,9.804255485534668,1.0797849893569946
-0.1053448766469955,9.813833236694336,1.1300631761550903
-0.1125274822115898,9.828198432922363,1.1204863786697388
-0.0861912593245506,9.83538055419922,1.0319008827209473
-0.1699883192777633,9.830592155456545,1.0319008827209473
-0.1460463106632232,9.806650161743164,1.0582371950149536
-0.1149216815829277,9.830592155456545,1.0414776802062988
-0.150834709405899,9.813833236694336,1.1013327836990356
-0.1268926858901977,9.816226959228516,1.1300631761550903
-0.1532289087772369,9.804255485534668,1.1563993692398071
-0.1436520963907241,9.806650161743164,1.113303780555725
-0.0861912593245506,9.806650161743164,1.091755986213684
-0.0981622710824012,9.825803756713867,1.091755986213684
-0.1412578970193863,9.81143856048584,1.0055646896362305
-0.0981622710824012,9.75397777557373,1.0438719987869265
-0.1053448766469955,9.749189376831056,1.0534487962722778
-0.1651999205350875,9.792284965515137,1.0414776802062988
-0.150834709405899,9.801861763000488,1.0845733880996704
-0.1580173075199127,9.78989028930664,1.0989385843276978
-0.1173158809542656,9.823410034179688,1.091755986213684
-0.1268926858901977,9.84256362915039,1.0869675874710083
-0.1316810995340347,9.799467086791992,1.1180921792984009
-0.102950669825077,9.773131370544434,1.0893617868423462
-0.1101332753896713,9.792284965515137,1.0438719987869265
-0.150834709405899,9.821015357971191,1.039083480834961
-0.0814028605818748,9.859322547912598,1.0749965906143188
-0.071826048195362,9.83538055419922,1.0342950820922852
-0.0885854661464691,9.816226959228516,1.0438719987869265
-0.0861912593245506,9.828198432922363,1.0773907899856567
-0.1149216815829277,9.83538055419922,1.094150185585022
-0.0885854661464691,9.81143856048584,1.070208191871643
-0.1316810995340347,9.78749656677246,1.0462661981582642
-0.1173158809542656,9.785101890563965,1.0606313943862915
-0.0766144543886184,9.765948295593262,1.0749965906143188
-0.0933738648891449,9.758766174316406,1.0821791887283323
-0.102950669825077,9.799467086791992,1.0773907899856567
-0.1604115068912506,9.804255485534668,1.0869675874710083
-0.1484405100345611,9.830592155456545,1.0630255937576294
-0.1005564704537391,9.816226959228516,1.0295066833496094
-0.1221042871475219,9.80904483795166,1.070208191871643
-0.1604115068912506,9.785101890563965,1.0893617868423462
-0.119710087776184,9.785101890563965,1.0893617868423462
-0.0957680642604827,9.785101890563965,1.094150185585022
-0.0981622710824012,9.780313491821287,1.09654438495636
-0.0885854661464691,9.80904483795166,1.0869675874710083
