X,Y,Z
-0.090979665517807,9.873687744140623,-0.6153098344802856
0.0790086537599563,10.005369186401367,-0.3423708379268646
-0.0550666376948356,9.959878921508787,-0.1077390760183334
-0.3734954595565796,9.782708168029783,0.0239420160651206
-0.6129156351089478,9.703699111938477,0.1915361285209655
-0.7158663272857666,9.763554573059082,0.4333505034446716
-0.4668693244457245,9.861717224121094,0.6009446382522583
-0.1340752989053726,9.852140426635742,0.5793967843055725
0.0885854661464691,9.840168952941896,0.5961562395095825
0.1532289087772369,9.92396640777588,0.5770025849342346
0.0023942016996443,9.821015357971191,0.5171475410461426
-0.1795651316642761,9.622296333312988,0.2825157940387726
0.0191536135971546,9.672574996948242,0.1963245421648025
0.1556231081485748,9.74440097808838,0.4908113479614258
0.2992752194404602,9.83298683166504,0.6488286852836609
0.3423708379268646,9.75397777557373,0.7422025203704834
0.2944868206977844,9.651026725769045,0.8738836050033569
0.1915361285209655,9.682151794433594,1.0247182846069336
0.3184288144111633,9.813833236694336,1.0654197931289673
-0.0095768067985773,9.837775230407717,1.05105459690094
-0.1484405100345611,9.794678688049316,1.0223240852355957
0.0143652101978659,9.761159896850586,0.8020575642585754
0.0023942016996443,9.87608242034912,0.569819986820221
-0.0454898327589035,9.770736694335938,0.4453215301036834
-0.3232172429561615,9.828198432922363,0.6416460275650024
-0.4118026793003082,9.758766174316406,0.8068459630012512
-0.2274491637945175,9.739612579345703,0.9624691009521484
-0.1173158809542656,9.837775230407717,1.1827356815338137
0.1221042871475219,9.81143856048584,1.4221558570861816
0.3112462162971496,9.880870819091797,1.6065093278884888
0.3830722570419311,9.785101890563965,1.5610195398330688
0.2561795711517334,9.684545516967772,1.400607943534851
0.1915361285209655,9.768342971801758,1.455674648284912
0.2585737705230713,9.87608242034912,1.498770236968994
0.1915361285209655,9.871294021606444,1.4508862495422363
0.0861912593245506,9.765948295593262,1.3982137441635132
-0.0526724383234977,9.818621635437012,1.6424223184585571
-0.1795651316642761,9.821015357971191,1.6519991159439087
-0.237025961279869,9.708487510681152,1.7334020137786863
-0.3734954595565796,9.660603523254396,1.886630892753601
-0.3615244626998901,9.799467086791992,2.0925323963165283
-0.1987187415361404,9.701305389404297,1.968033790588379
-0.4189853072166443,9.5624418258667,1.7070658206939695
-0.4189853072166443,9.715670585632324,1.5969325304031372
-0.1723825186491012,9.806650161743164,1.58256733417511
-0.0814028605818748,9.849745750427246,1.6519991159439087
-0.0574608407914638,9.75397777557373,1.3120225667953491
0.0335188247263431,9.821015357971191,1.3646949529647827
0.0766144543886184,9.911994934082031,1.414973258972168
0.035913024097681,9.801861763000488,1.4245500564575195
-0.1268926858901977,9.706093788146973,1.4724340438842771
-0.3160346150398254,9.799467086791992,1.659181833267212
-0.6440402865409851,9.672574996948242,1.9369091987609863
-0.730231523513794,9.627084732055664,2.0374655723571777
-0.6560112833976746,9.672574996948242,1.9129672050476076
-0.5171475410461426,9.567230224609377,1.699883222579956
-0.4932055473327636,9.41639518737793,1.58256733417511
-0.3734954595565796,9.684545516967772,1.8124107122421265
0.1891419291496276,10.091560363769531,2.2242133617401123
-0.2178723514080047,9.674968719482422,1.8483237028121948
-0.6560112833976746,9.421183586120604,1.764526605606079
-0.5267243981361389,9.938331604003906,2.1284453868865967
0.0143652101978659,10.27591323852539,2.3702597618103027
0.1915361285209655,9.677363395690918,1.9800047874450684
-0.2035071402788162,9.804255485534668,1.8124107122421265
0.0335188247263431,10.04846477508545,1.745373010635376
0.2657563984394073,9.682151794433594,1.429338455200195
-0.0335188247263431,9.51455783843994,1.158793568611145
-0.1173158809542656,9.852140426635742,1.4053963422775269
0.0790086537599563,10.15141487121582,1.6687586307525637
-0.6368576288223267,9.51695156097412,1.1755530834197998
-0.4836287498474121,10.036493301391602,0.8619126081466675
-0.0766144543886184,9.531316757202148,0.42377370595932
-0.1867477297782898,9.588777542114258,0.5363011956214905
0.2154781520366668,9.904812812805176,0.8068459630012512
0.0167594123631715,9.583989143371582,0.586579442024231
-0.4285621047019958,9.694122314453123,0.8619126081466675
-0.4908113479614258,9.950302124023438,1.0989385843276978
-0.1101332753896713,10.079588890075684,0.8834604024887085
0.2130839526653289,9.86889934539795,0.5985504388809204
0.0574608407914638,10.038887977600098,0.8619126081466675
0.1388636976480484,10.055646896362305,0.7829039692878723
0.2753331959247589,9.672574996948242,0.6703764796257019
-0.0957680642604827,9.445125579833984,0.608127236366272
-0.2657563984394073,9.74679470062256,0.8667010068893433
0.0287304203957319,10.187328338623049,1.3192051649093628
0.0646434426307678,9.890447616577148,1.0247182846069336
0.0095768067985773,9.87608242034912,0.8595184087753296
0.0071826050989329,9.897629737854004,0.6727706789970398
0.0766144543886184,9.928754806518556,0.6248866319656372
0.1651999205350875,9.636661529541016,0.2920926213264465
0.1460463106632232,9.93593692779541,0.4477157294750213
-0.0335188247263431,9.945513725280762,0.5003881454467773
-0.3471592366695404,9.9000244140625,0.3974374830722809
-0.4261679053306579,9.710882186889648,0.1460463106632232
-0.2825157940387726,9.622296333312988,0.1149216815829277
-0.2250549644231796,9.847352027893066,0.4572925269603729
-0.2466027736663818,9.86889934539795,0.811634361743927
0.0191536135971546,9.96945571899414,0.9193734526634216
0.0430956296622753,9.947908401489258,0.8164227604866028
-0.42377370595932,9.801861763000488,0.5841852426528931
-0.811634361743927,9.737217903137209,0.2777273952960968
-0.2322375625371933,9.818621635437012,0.2681505978107452
