0,1,2,3
1.1920928955078125e-06,0.032958984375,1.00830078125,0.0380859375
0.0010700225830078125,0.033203125,1.0146484375,0.03662109375
0.002112865447998047,0.03466796875,1.013916015625,0.037353515625
0.003141164779663086,0.0361328125,1.017333984375,0.0439453125
0.004144191741943359,0.0361328125,1.016845703125,0.046142578125
0.0051538944244384766,0.035888671875,1.017822265625,0.0439453125
0.006145477294921875,0.0322265625,1.017333984375,0.040771484375
0.007260322570800781,0.0283203125,1.013916015625,0.044189453125
0.008283376693725586,0.021728515625,1.013916015625,0.050537109375
0.009342193603515625,0.013671875,1.008056640625,0.055908203125
0.01039266586303711,0.010009765625,1.00244140625,0.058349609375
0.011507511138916016,0.0078125,1.00048828125,0.057373046875
0.01254415512084961,0.003662109375,0.995361328125,0.0634765625
0.013592243194580078,0.00244140625,0.987060546875,0.061767578125
0.014603376388549805,0.001953125,0.98095703125,0.05859375
0.015586137771606445,-0.001953125,0.9814453125,0.05712890625
0.016585588455200195,-0.001708984375,0.9873046875,0.0546875
0.01757955551147461,0.0048828125,0.99609375,0.053466796875
0.01861429214477539,0.008544921875,0.99658203125,0.046630859375
0.019634485244750977,0.008056640625,0.990966796875,0.04296875
0.020650148391723633,0.008056640625,0.990478515625,0.047119140625
0.021736621856689453,0.01025390625,0.99267578125,0.049560546875
0.022914648056030273,0.021240234375,1.00634765625,0.0380859375
0.02422332763671875,0.026611328125,1.0185546875,0.042724609375
0.025478839874267578,0.025146484375,1.0263671875,0.038818359375
0.026521921157836914,0.023193359375,1.0205078125,0.038330078125
0.02756047248840332,0.025390625,1.01416015625,0.044189453125
0.02858710289001465,0.021484375,1.010009765625,0.0400390625
0.029584407806396484,0.020263671875,1.002685546875,0.03955078125
0.03072500228881836,0.024169921875,1.002685546875,0.0390625
0.03181028366088867,0.020751953125,0.998291015625,0.039794921875
0.03288865089416504,0.01904296875,0.994873046875,0.038818359375
0.03394460678100586,0.02197265625,0.9990234375,0.051513671875
0.03501415252685547,0.02197265625,1.001953125,0.050048828125
0.03603243827819824,0.023681640625,1.0068359375,0.049072265625
0.03703141212463379,0.031494140625,1.015625,0.054931640625
0.038036346435546875,0.033203125,1.014404296875,0.05419921875
0.039084434509277344,0.023681640625,1.00537109375,0.037841796875
0.0401303768157959,0.02197265625,1.004150390625,0.05322265625
0.041213274002075195,0.023193359375,1.00439453125,0.064697265625
0.04236483573913574,0.02392578125,1.001220703125,0.05224609375
0.04337501525878906,0.029541015625,1.00732421875,0.0517578125
0.04436898231506348,0.02978515625,1.01416015625,0.051513671875
0.04535984992980957,0.029296875,1.011474609375,0.046630859375
0.046640872955322266,0.029052734375,1.01220703125,0.043212890625
0.04782533645629883,0.025390625,1.01171875,0.0498046875
0.048993825912475586,0.025146484375,1.0087890625,0.06103515625
0.050116777420043945,0.021240234375,1.00634765625,0.0625
0.05133533477783203,0.0185546875,1.003662109375,0.045654296875
0.052405595779418945,0.0244140625,1.011474609375,0.03515625
0.05434226989746094,0.025146484375,1.01318359375,0.024658203125
0.055394887924194336,0.0263671875,1.00537109375,0.041015625
0.05641484260559082,0.02587890625,1.005126953125,0.051513671875
0.05749201774597168,0.0224609375,1.00146484375,0.047607421875
0.05854320526123047,0.029296875,1.005615234375,0.043212890625
0.05954432487487793,0.02978515625,1.010986328125,0.04052734375
0.060602664947509766,0.025146484375,1.009033203125,0.03173828125
0.06166553497314453,0.01806640625,0.999755859375,0.022216796875
0.06271028518676758,0.015869140625,0.995361328125,0.043701171875
0.06373310089111328,0.021240234375,1.0078125,0.052978515625
0.06475019454956055,0.022216796875,1.008544921875,0.04345703125
0.0657966136932373,0.02294921875,1.01171875,0.060791015625
0.06688094139099121,0.005859375,0.989501953125,0.05712890625
0.0678868293762207,0.009033203125,0.993896484375,0.053466796875
0.0688931941986084,0.013427734375,0.998779296875,0.0361328125
0.06992077827453613,0.014892578125,0.998291015625,0.022216796875
0.0709221363067627,0.016357421875,1.011474609375,0.042724609375
0.0719449520111084,0.01513671875,1.007568359375,0.053955078125
0.07293415069580078,0.0146484375,0.9951171875,0.0478515625
0.07396817207336426,0.02099609375,1.001220703125,0.034912109375
0.07515215873718262,0.018310546875,0.996826171875,0.0205078125
0.07638216018676758,0.018798828125,1.000732421875,0.039306640625
0.07761693000793457,0.025146484375,1.009765625,0.049560546875
0.07885503768920898,0.021728515625,1.0087890625,0.054443359375
0.08021020889282227,0.0234375,1.010009765625,0.05126953125
0.0813441276550293,0.025146484375,1.009521484375,0.038818359375
0.08243918418884277,0.023193359375,1.01220703125,0.0517578125
0.08344340324401855,0.020263671875,0.996826171875,0.052734375
0.08444738388061523,0.024169921875,0.998046875,0.04541015625
0.08545041084289551,0.025634765625,1.00634765625,0.045654296875
0.08647370338439941,0.0224609375,0.9970703125,0.041259765625
0.08751773834228516,0.026123046875,1.005859375,0.052001953125
0.08853411674499512,0.02880859375,1.013916015625,0.055908203125
0.0895543098449707,0.025390625,1.0,0.030029296875
0.09058928489685059,0.02392578125,1.006103515625,0.019775390625
0.0915989875793457,0.025390625,1.00830078125,0.033935546875
0.09260964393615723,0.023193359375,1.009033203125,0.05078125
0.09368419647216797,0.025146484375,1.0146484375,0.05615234375
0.09468388557434082,0.02685546875,1.00341796875,0.050537109375
0.09566974639892578,0.02490234375,1.005859375,0.038330078125
0.09667801856994629,0.0244140625,1.009765625,0.050537109375
0.09771394729614258,0.021240234375,1.005126953125,0.0625
0.09872889518737793,0.0244140625,1.006591796875,0.046630859375
0.09972882270812988,0.02294921875,1.007080078125,0.047607421875
0.1007695198059082,0.020263671875,1.004150390625,0.060302734375
0.10192990303039551,0.024658203125,1.007080078125,0.06103515625
0.10316681861877441,0.018798828125,0.99755859375,0.030029296875
0.10436105728149414,0.018310546875,0.995849609375,0.0
0.10548567771911621,0.025390625,1.01025390625,0.03857421875
0.10651111602783203,0.024169921875,1.010498046875,0.050537109375
0.10751104354858398,0.02001953125,0.99658203125,0.0283203125
0.10850667953491211,0.02001953125,1.0087890625,0.053466796875
0.10949468612670898,0.01904296875,1.0087890625,0.04931640625
0.11049222946166992,0.022216796875,0.996337890625,0.031494140625
0.11163067817687988,0.021728515625,1.010986328125,0.0576171875
0.11286354064941406,0.016357421875,1.00048828125,0.040771484375
0.11388254165649414,0.02099609375,1.018798828125,0.069580078125
0.11490011215209961,0.02490234375,1.0048828125,0.0546875
0.1159205436706543,0.024169921875,0.996337890625,0.03466796875
0.1169586181640625,0.017333984375,1.00732421875,0.055908203125
0.11794185638427734,0.017578125,1.00244140625,0.0595703125
0.11893510818481445,0.016845703125,1.006103515625,0.055908203125
0.11994504928588867,0.011474609375,1.004638671875,0.051025390625
0.12093162536621094,0.0185546875,1.009033203125,0.03515625
0.12196993827819824,0.0205078125,1.013916015625,0.033447265625
0.12305450439453125,0.017578125,0.998779296875,0.044921875
0.1240696907043457,0.018310546875,1.005615234375,0.044677734375
0.12511086463928223,0.017333984375,1.004638671875,0.0400390625
0.1263751983642578,0.018798828125,0.99853515625,0.0498046875
0.1274428367614746,0.018310546875,1.01318359375,0.049560546875
0.12848138809204102,0.02099609375,1.006591796875,0.039306640625
0.1296238899230957,0.02294921875,1.012451171875,0.068115234375
0.13078689575195312,0.017333984375,1.01123046875,0.058837890625
0.13189435005187988,0.011962890625,1.01318359375,0.05810546875
0.1329786777496338,0.01025390625,1.01123046875,0.041015625
0.13402009010314941,0.0146484375,1.006103515625,0.05224609375
0.13501954078674316,0.013671875,1.016357421875,0.066650390625
0.1360476016998291,0.010498046875,0.988037109375,0.053466796875
0.1370530128479004,0.01220703125,0.99072265625,0.065673828125
